Image,Class,Parent,X,Y,Layer,Nearest_Distance
A22-312CD34NEUN.svs,Neuron,Layer4,6014.0,1561.7,Layer4,55.81576838134509
A22-312CD34NEUN.svs,Neuron,Layer4,5896.8,1564.1,Layer4,22.733675461746138
A22-312CD34NEUN.svs,Neuron,Layer4,5778.0,1566.3,Layer4,77.07788269017254
A22-312CD34NEUN.svs,Neuron,Layer4,5864.9,1576.9,Layer4,21.47300631024911
A22-312CD34NEUN.svs,Neuron,Layer4,6077.2,1570.2,Layer4,36.33194186937985
A22-312CD34NEUN.svs,Neuron,Layer4,5681.4,1573.7,Layer4,15.297712247260488
A22-312CD34NEUN.svs,Neuron,Layer4,5801.7,1578.7,Layer4,52.06006146750121
A22-312CD34NEUN.svs,Neuron,Layer4,5689.5,1578.2,Layer4,21.470910553583685
A22-312CD34NEUN.svs,Neuron,Layer4,6004.7,1578.4,Layer4,40.645048898973606
A22-312CD34NEUN.svs,Neuron,Layer4,5645.2,1583.7,Layer4,23.19525813609362
A22-312CD34NEUN.svs,Neuron,Layer4,5834.5,1584.6,Layer4,35.73149870912223
A22-312CD34NEUN.svs,Neuron,Layer4,6029.0,1591.3,Layer4,38.14773912042517
A22-312CD34NEUN.svs,Neuron,Layer4,5935.4,1588.4,Layer4,22.629405648403626
A22-312CD34NEUN.svs,Neuron,Layer4,5696.9,1588.0,Layer4,29.307336965339754
A22-312CD34NEUN.svs,Neuron,Layer4,6070.6,1593.1,Layer4,46.29492412781374
A22-312CD34NEUN.svs,Neuron,Layer4,5821.7,1597.0,Layer4,25.895559464896717
A22-312CD34NEUN.svs,Neuron,Layer4,5621.3,1606.5,Layer4,20.800240383226846
A22-312CD34NEUN.svs,Neuron,Layer4,5839.9,1603.9,Layer4,17.79241411388546
A22-312CD34NEUN.svs,Neuron,Layer4,5972.8,1609.7,Layer4,21.444812892632083
A22-312CD34NEUN.svs,Neuron,Layer4,5773.9,1614.9,Layer4,32.72002444986846
A22-312CD34NEUN.svs,Neuron,Layer4,5749.3,1615.4,Layer4,38.80270609119939
A22-312CD34NEUN.svs,Neuron,Layer4,5469.3,1612.8,Layer4,55.7917556633598
A22-312CD34NEUN.svs,Neuron,Layer4,5590.9,1613.6,Layer4,20.645580640902267
A22-312CD34NEUN.svs,Neuron,Layer4,5453.6,1621.0,Layer4,38.09265020971943
A22-312CD34NEUN.svs,Neuron,Layer4,5655.4,1624.8,Layer4,37.18413640250405
A22-312CD34NEUN.svs,Neuron,Layer4,6028.7,1625.7,Layer4,26.266708967817024
A22-312CD34NEUN.svs,Neuron,Layer4,5876.8,1626.6,Layer4,18.146625030566447
A22-312CD34NEUN.svs,Neuron,Layer4,5785.6,1629.6,Layer4,23.036058690670227
A22-312CD34NEUN.svs,Neuron,Layer4,5718.1,1630.4,Layer4,26.850884529192346
A22-312CD34NEUN.svs,Neuron,Layer4,5437.5,1638.4,Layer4,16.896153408394643
A22-312CD34NEUN.svs,Neuron,Layer4,5818.4,1639.8,Layer4,24.36000821017946
A22-312CD34NEUN.svs,Neuron,Layer4,5407.4,1640.1,Layer4,13.30037593453677
A22-312CD34NEUN.svs,Neuron,Layer4,5741.8,1640.8,Layer4,30.056280541677328
A22-312CD34NEUN.svs,Neuron,Layer4,5517.5,1643.0,Layer4,44.68780594300866
A22-312CD34NEUN.svs,Neuron,Layer4,5664.8,1650.9,Layer4,17.92010044614713
A22-312CD34NEUN.svs,Neuron,Layer4,5436.6,1651.7,Layer4,19.622945752358827
A22-312CD34NEUN.svs,Neuron,Layer4,5906.9,1653.8,Layer4,28.544876948412178
A22-312CD34NEUN.svs,Neuron,Layer4,5540.4,1655.5,Layer4,59.24407143335068
A22-312CD34NEUN.svs,Neuron,Layer4,5955.7,1659.1,Layer4,57.49382575546686
A22-312CD34NEUN.svs,Neuron,Layer4,6021.3,1657.7,Layer4,38.884572776359214
A22-312CD34NEUN.svs,Neuron,Layer4,5465.3,1659.6,Layer4,22.02271554554514
A22-312CD34NEUN.svs,Neuron,Layer4,6050.9,1660.6,Layer4,24.560130292813888
A22-312CD34NEUN.svs,Neuron,Layer4,5790.0,1661.3,Layer4,23.401922997907352
A22-312CD34NEUN.svs,Neuron,Layer4,5820.0,1666.3,Layer4,18.03995565404748
A22-312CD34NEUN.svs,Neuron,Layer4,6000.3,1668.0,Layer4,29.66091704583654
A22-312CD34NEUN.svs,Neuron,Layer4,6057.8,1670.1,Layer4,30.624989795916708
A22-312CD34NEUN.svs,Neuron,Layer4,5788.4,1672.8,Layer4,26.940118782217365
A22-312CD34NEUN.svs,Neuron,Layer4,5766.3,1668.2,Layer4,20.706037766796474
A22-312CD34NEUN.svs,Neuron,Layer4,6004.5,1680.1,Layer4,18.532673849177957
A22-312CD34NEUN.svs,Neuron,Layer4,5748.1,1685.4,Layer4,19.024720760105605
A22-312CD34NEUN.svs,Neuron,Layer4,5424.9,1691.3,Layer4,27.200735284179302
A22-312CD34NEUN.svs,Neuron,Layer4,5959.9,1689.6,Layer4,36.22499137335989
A22-312CD34NEUN.svs,Neuron,Layer4,5988.1,1693.1,Layer4,11.240106761058145
A22-312CD34NEUN.svs,Neuron,Layer4,5594.4,1695.0,Layer4,35.12050683005595
A22-312CD34NEUN.svs,Neuron,Layer4,5523.7,1696.1,Layer4,46.87056645699923
A22-312CD34NEUN.svs,Neuron,Layer4,5661.7,1699.2,Layer4,36.73159403020804
A22-312CD34NEUN.svs,Neuron,Layer4,5572.1,1699.0,Layer4,56.497964565105704
A22-312CD34NEUN.svs,Neuron,Layer4,5466.8,1709.1,Layer4,40.685378208884664
A22-312CD34NEUN.svs,Neuron,Layer4,5797.5,1712.6,Layer4,36.91314129141529
A22-312CD34NEUN.svs,Neuron,Layer4,5326.2,1720.2,Layer4,29.849790619031424
A22-312CD34NEUN.svs,Neuron,Layer4,5878.5,1718.6,Layer4,14.143903280212326
A22-312CD34NEUN.svs,Neuron,Layer4,6009.5,1720.9,Layer4,25.80891318905189
A22-312CD34NEUN.svs,Neuron,Layer4,5731.1,1729.7,Layer4,26.233756879257623
A22-312CD34NEUN.svs,Neuron,Layer4,6062.3,1723.1,Layer4,31.84415173936946
A22-312CD34NEUN.svs,Neuron,Layer4,5394.8,1724.9,Layer4,9.8112180691291
A22-312CD34NEUN.svs,Neuron,Layer4,5704.8,1726.8,Layer4,49.69195105849655
A22-312CD34NEUN.svs,Neuron,Layer4,5544.0,1730.9,Layer4,63.4054414068694
A22-312CD34NEUN.svs,Neuron,Layer4,5406.9,1732.2,Layer4,17.042300314218153
A22-312CD34NEUN.svs,Neuron,Layer4,5915.7,1735.3,Layer4,28.884944175123458
A22-312CD34NEUN.svs,Neuron,Layer4,5266.2,1735.8,Layer4,50.45839870626148
A22-312CD34NEUN.svs,Neuron,Layer4,5396.7,1739.5,Layer4,9.135097153287498
A22-312CD34NEUN.svs,Neuron,Layer4,5559.3,1737.0,Layer4,73.8880910566782
A22-312CD34NEUN.svs,Neuron,Layer4,5846.2,1740.7,Layer4,50.41795315163087
A22-312CD34NEUN.svs,Neuron,Layer4,5877.9,1737.7,Layer4,33.107400985278375
A22-312CD34NEUN.svs,Neuron,Layer4,5652.5,1742.5,Layer4,73.67665844757074
A22-312CD34NEUN.svs,Neuron,Layer4,5834.0,1743.0,Layer4,45.10044345679967
A22-312CD34NEUN.svs,Neuron,Layer4,5716.1,1743.4,Layer4,33.856461717078446
A22-312CD34NEUN.svs,Neuron,Layer4,5702.0,1741.8,Layer4,48.04175267410666
A22-312CD34NEUN.svs,Neuron,Layer4,5936.8,1741.1,Layer4,21.270166901084217
A22-312CD34NEUN.svs,Neuron,Layer4,5670.6,1746.2,Layer4,79.02790646347655
A22-312CD34NEUN.svs,Neuron,Layer4,6082.5,1744.7,Layer4,22.11831820008014
A22-312CD34NEUN.svs,Neuron,Layer4,5631.5,1747.6,Layer4,73.17226250431223
A22-312CD34NEUN.svs,Neuron,Layer4,6007.7,1750.5,Layer4,34.75888375653063
A22-312CD34NEUN.svs,Neuron,Layer4,5924.0,1753.3,Layer4,26.297528400973462
A22-312CD34NEUN.svs,Neuron,Layer4,5882.6,1752.4,Layer4,25.81414341015357
A22-312CD34NEUN.svs,Neuron,Layer4,5659.5,1753.6,Layer4,83.1280939273844
A22-312CD34NEUN.svs,Neuron,Layer4,5699.8,1757.9,Layer4,50.71686110161019
A22-312CD34NEUN.svs,Neuron,Layer4,5989.7,1761.2,Layer4,20.072119967756255
A22-312CD34NEUN.svs,Neuron,Layer4,5450.1,1764.0,Layer4,41.58136601892727
A22-312CD34NEUN.svs,Neuron,Layer4,5842.7,1759.9,Layer4,40.49506142728962
A22-312CD34NEUN.svs,Neuron,Layer4,5768.0,1762.9,Layer4,23.488720697389855
A22-312CD34NEUN.svs,Neuron,Layer4,5747.4,1762.0,Layer4,13.875518008348534
A22-312CD34NEUN.svs,Neuron,Layer4,5957.3,1766.5,Layer4,37.133542788158046
A22-312CD34NEUN.svs,Neuron,Layer4,6109.3,1764.7,Layer4,29.960307074528327
A22-312CD34NEUN.svs,Neuron,Layer4,5223.3,1766.5,Layer4,63.948885838613705
A22-312CD34NEUN.svs,Neuron,Layer4,5406.9,1766.1,Layer4,36.85498609414998
A22-312CD34NEUN.svs,Neuron,Layer4,5212.7,1768.3,Layer4,55.74029063433394
A22-312CD34NEUN.svs,Neuron,Layer4,5842.3,1771.4,Layer4,36.053848615646935
A22-312CD34NEUN.svs,Neuron,Layer4,5668.6,1773.6,Layer4,64.52542134693884
A22-312CD34NEUN.svs,Neuron,Layer4,5555.8,1776.4,Layer4,64.94366789764788
A22-312CD34NEUN.svs,Neuron,Layer4,5705.8,1778.9,Layer4,32.101401838549044
A22-312CD34NEUN.svs,Neuron,Layer4,6048.3,1775.7,Layer4,32.4040120972692
A22-312CD34NEUN.svs,Neuron,Layer4,5687.7,1778.2,Layer4,45.82793907650692
A22-312CD34NEUN.svs,Neuron,Layer4,6069.9,1777.6,Layer4,14.534441853748634
A22-312CD34NEUN.svs,Neuron,Layer4,5736.4,1780.3,Layer4,26.533375209347085
A22-312CD34NEUN.svs,Neuron,Layer4,6014.1,1778.3,Layer4,22.88449256592843
A22-312CD34NEUN.svs,Neuron,Layer4,5448.2,1787.4,Layer4,48.126915546293375
A22-312CD34NEUN.svs,Neuron,Layer4,5692.7,1790.5,Layer4,35.439667041325684
A22-312CD34NEUN.svs,Neuron,Layer4,5581.9,1790.0,Layer4,56.11996079827572
A22-312CD34NEUN.svs,Neuron,Layer4,5836.7,1790.1,Layer4,31.54314505562127
A22-312CD34NEUN.svs,Neuron,Layer4,6002.5,1791.1,Layer4,14.873466307488828
A22-312CD34NEUN.svs,Neuron,Layer4,5591.4,1794.8,Layer4,46.88923117305311
A22-312CD34NEUN.svs,Neuron,Layer4,5904.9,1795.4,Layer4,20.905980005730488
A22-312CD34NEUN.svs,Neuron,Layer4,5647.8,1796.2,Layer4,50.83069938531265
A22-312CD34NEUN.svs,Neuron,Layer4,6028.6,1796.0,Layer4,40.035983814564275
A22-312CD34NEUN.svs,Neuron,Layer4,5614.2,1799.8,Layer4,35.41412147717357
A22-312CD34NEUN.svs,Neuron,Layer4,6061.5,1799.0,Layer4,34.97556289754315
A22-312CD34NEUN.svs,Neuron,Layer4,5969.0,1805.8,Layer4,24.96096953245235
A22-312CD34NEUN.svs,Neuron,Layer4,5572.6,1803.9,Layer4,46.16026429733665
A22-312CD34NEUN.svs,Neuron,Layer4,5840.0,1803.8,Layer4,41.08004381691884
A22-312CD34NEUN.svs,Neuron,Layer4,6047.4,1803.6,Layer4,32.00624938976778
A22-312CD34NEUN.svs,Neuron,Layer4,5883.8,1805.0,Layer4,23.341379565055377
A22-312CD34NEUN.svs,Neuron,Layer4,5910.6,1808.3,Layer4,16.181779877380908
A22-312CD34NEUN.svs,Neuron,Layer4,5860.5,1807.2,Layer4,42.53527947480752
A22-312CD34NEUN.svs,Neuron,Layer4,5639.8,1808.2,Layer4,36.526155012538865
A22-312CD34NEUN.svs,Neuron,Layer4,5512.4,1811.5,Layer4,49.4838357446144
A22-312CD34NEUN.svs,Neuron,Layer4,5842.0,1815.8,Layer4,50.572423315478645
A22-312CD34NEUN.svs,Neuron,Layer4,5365.3,1820.9,Layer4,74.95385246936941
A22-312CD34NEUN.svs,Neuron,Layer4,5471.3,1819.1,Layer4,56.288009380329015
A22-312CD34NEUN.svs,Neuron,Layer4,5509.8,1820.9,Layer4,57.26892700234581
A22-312CD34NEUN.svs,Neuron,Layer4,5604.4,1820.0,Layer4,18.646179233290805
A22-312CD34NEUN.svs,Neuron,Layer4,5695.1,1823.7,Layer4,35.733037934102306
A22-312CD34NEUN.svs,Neuron,Layer4,5155.5,1827.3,Layer4,27.851391347650505
A22-312CD34NEUN.svs,Neuron,Layer4,5497.2,1827.8,Layer4,61.455675083754464
A22-312CD34NEUN.svs,Neuron,Layer4,5645.9,1830.1,Layer4,31.120732639190713
A22-312CD34NEUN.svs,Neuron,Layer4,5770.9,1829.7,Layer4,22.02044504545772
A22-312CD34NEUN.svs,Neuron,Layer4,5416.9,1829.4,Layer4,41.301089574005495
A22-312CD34NEUN.svs,Neuron,Layer4,5729.3,1829.8,Layer4,25.51548549410734
A22-312CD34NEUN.svs,Neuron,Layer4,5208.6,1832.9,Layer4,35.33624201864208
A22-312CD34NEUN.svs,Neuron,Layer4,5866.2,1836.1,Layer4,37.61980861195336
A22-312CD34NEUN.svs,Neuron,Layer4,5230.6,1832.7,Layer4,18.238695128763304
A22-312CD34NEUN.svs,Neuron,Layer4,5956.9,1837.5,Layer4,21.095023109728796
A22-312CD34NEUN.svs,Neuron,Layer4,5225.9,1842.6,Layer4,21.681558984537983
A22-312CD34NEUN.svs,Neuron,Layer4,5292.8,1841.4,Layer4,45.42818508371262
A22-312CD34NEUN.svs,Neuron,Layer4,5152.4,1840.8,Layer4,38.75358047974403
A22-312CD34NEUN.svs,Neuron,Layer4,5936.5,1844.9,Layer4,10.280077820716862
A22-312CD34NEUN.svs,Neuron,Layer4,5175.0,1849.3,Layer4,36.56569430490816
A22-312CD34NEUN.svs,Neuron,Layer4,5894.7,1850.5,Layer4,28.57586394144531
A22-312CD34NEUN.svs,Neuron,Layer4,5877.7,1852.0,Layer4,38.52025441245171
A22-312CD34NEUN.svs,Neuron,Layer4,5749.3,1853.6,Layer4,40.75696259536539
A22-312CD34NEUN.svs,Neuron,Layer4,5327.2,1852.6,Layer4,54.80912332814678
A22-312CD34NEUN.svs,Neuron,Layer4,5410.4,1855.5,Layer4,28.115476165273087
A22-312CD34NEUN.svs,Neuron,Layer4,5807.1,1853.0,Layer4,21.125576915199286
A22-312CD34NEUN.svs,Neuron,Layer4,5306.2,1853.8,Layer4,45.49637348185006
A22-312CD34NEUN.svs,Neuron,Layer4,5735.8,1855.1,Layer4,51.58003489723519
A22-312CD34NEUN.svs,Neuron,Layer4,5349.9,1860.3,Layer4,38.407551340849665
A22-312CD34NEUN.svs,Neuron,Layer4,5206.2,1860.6,Layer4,46.152789731499254
A22-312CD34NEUN.svs,Neuron,Layer4,6026.7,1862.3,Layer4,18.0
A22-312CD34NEUN.svs,Neuron,Layer4,5854.4,1860.4,Layer4,27.95442719856711
A22-312CD34NEUN.svs,Neuron,Layer4,5831.6,1862.6,Layer4,10.186756107810004
A22-312CD34NEUN.svs,Neuron,Layer4,5128.6,1867.0,Layer4,74.13932829477164
A22-312CD34NEUN.svs,Neuron,Layer4,5681.3,1869.2,Layer4,74.33175633603749
A22-312CD34NEUN.svs,Neuron,Layer4,5793.4,1867.6,Layer4,25.260245446154926
A22-312CD34NEUN.svs,Neuron,Layer4,5889.6,1865.4,Layer4,26.24271327435412
A22-312CD34NEUN.svs,Neuron,Layer4,5164.4,1868.8,Layer4,57.78096572401672
A22-312CD34NEUN.svs,Neuron,Layer4,5849.7,1873.4,Layer4,20.519746587129195
A22-312CD34NEUN.svs,Neuron,Layer4,5474.6,1870.3,Layer4,38.277408480721355
A22-312CD34NEUN.svs,Neuron,Layer4,5986.0,1870.6,Layer4,33.33181663216095
A22-312CD34NEUN.svs,Neuron,Layer4,5179.9,1876.0,Layer4,63.00198409574099
A22-312CD34NEUN.svs,Neuron,Layer4,5140.6,1873.2,Layer4,71.6203881586797
A22-312CD34NEUN.svs,Neuron,Layer4,5864.6,1875.6,Layer4,35.535475232505874
A22-312CD34NEUN.svs,Neuron,Layer4,5894.2,1876.9,Layer4,22.233533232484504
A22-312CD34NEUN.svs,Neuron,Layer4,6013.7,1877.6,Layer4,34.57007376329994
A22-312CD34NEUN.svs,Neuron,Layer4,5365.2,1880.9,Layer4,15.590060936378793
A22-312CD34NEUN.svs,Neuron,Layer4,5750.2,1879.4,Layer4,53.048279896713446
A22-312CD34NEUN.svs,Neuron,Layer4,5533.2,1878.9,Layer4,56.05301062387293
A22-312CD34NEUN.svs,Neuron,Layer4,5942.1,1881.0,Layer4,11.788129622632749
A22-312CD34NEUN.svs,Neuron,Layer4,5328.3,1881.9,Layer4,33.864730915806405
A22-312CD34NEUN.svs,Neuron,Layer4,6083.4,1881.9,Layer4,21.244528707410947
A22-312CD34NEUN.svs,Neuron,Layer4,5149.4,1880.9,Layer4,74.23213589814058
A22-312CD34NEUN.svs,Neuron,Layer4,5265.8,1885.6,Layer4,17.307801709056
A22-312CD34NEUN.svs,Neuron,Layer4,5600.3,1888.6,Layer4,44.25076270529129
A22-312CD34NEUN.svs,Neuron,Layer4,5900.6,1889.0,Layer4,23.926554285980604
A22-312CD34NEUN.svs,Neuron,Layer4,5714.5,1889.6,Layer4,79.56663873760152
A22-312CD34NEUN.svs,Neuron,Layer4,5141.8,1889.7,Layer4,75.05817743590633
A22-312CD34NEUN.svs,Neuron,Layer4,5482.1,1892.0,Layer4,38.64000517598277
A22-312CD34NEUN.svs,Neuron,Layer4,5851.2,1889.6,Layer4,27.864134653708465
A22-312CD34NEUN.svs,Neuron,Layer4,5540.6,1896.8,Layer4,48.12120114876669
A22-312CD34NEUN.svs,Neuron,Layer4,5702.3,1895.5,Layer4,78.5754414559661
A22-312CD34NEUN.svs,Neuron,Layer4,5565.0,1894.8,Layer4,57.8013840664737
A22-312CD34NEUN.svs,Neuron,Layer4,5588.9,1895.2,Layer4,50.6573785346223
A22-312CD34NEUN.svs,Neuron,Layer4,5468.7,1902.6,Layer4,40.05358910260105
A22-312CD34NEUN.svs,Neuron,Layer4,5744.7,1897.3,Layer4,68.88787992092661
A22-312CD34NEUN.svs,Neuron,Layer4,5296.1,1902.1,Layer4,17.392527130926158
A22-312CD34NEUN.svs,Neuron,Layer4,5926.6,1900.5,Layer4,19.300259065618732
A22-312CD34NEUN.svs,Neuron,Layer4,6045.6,1903.9,Layer4,25.107966863129278
A22-312CD34NEUN.svs,Neuron,Layer4,5632.3,1905.2,Layer4,71.5195777392458
A22-312CD34NEUN.svs,Neuron,Layer4,5093.0,1904.2,Layer4,63.082485683429
A22-312CD34NEUN.svs,Neuron,Layer4,5669.0,1907.7,Layer4,89.74502771741697
A22-312CD34NEUN.svs,Neuron,Layer4,6007.1,1906.2,Layer4,19.19088325221117
A22-312CD34NEUN.svs,Neuron,Layer4,5264.9,1907.1,Layer4,22.530423875285045
A22-312CD34NEUN.svs,Neuron,Layer4,5755.2,1910.5,Layer4,56.349356695529174
A22-312CD34NEUN.svs,Neuron,Layer4,5769.5,1921.5,Layer4,42.46433797906157
A22-312CD34NEUN.svs,Neuron,Layer4,5553.1,1924.4,Layer4,39.09437299663479
A22-312CD34NEUN.svs,Neuron,Layer4,6050.8,1920.6,Layer4,21.587264764207735
A22-312CD34NEUN.svs,Neuron,Layer4,5454.1,1923.2,Layer4,47.64630101067603
A22-312CD34NEUN.svs,Neuron,Layer4,5903.5,1926.0,Layer4,24.014162487998455
A22-312CD34NEUN.svs,Neuron,Layer4,5678.8,1922.4,Layer4,72.92132747008878
A22-312CD34NEUN.svs,Neuron,Layer4,5073.7,1927.0,Layer4,57.360003486750735
A22-312CD34NEUN.svs,Neuron,Layer4,5717.7,1928.9,Layer4,41.82941548719015
A22-312CD34NEUN.svs,Neuron,Layer4,5997.0,1924.3,Layer4,26.53770901943155
A22-312CD34NEUN.svs,Neuron,Layer4,5656.1,1926.9,Layer4,85.40286880427365
A22-312CD34NEUN.svs,Neuron,Layer4,6066.6,1926.8,Layer4,30.50983448004942
A22-312CD34NEUN.svs,Neuron,Layer4,5822.2,1930.6,Layer4,19.303885619221948
A22-312CD34NEUN.svs,Neuron,Layer4,5221.6,1933.3,Layer4,18.10248601711908
A22-312CD34NEUN.svs,Neuron,Layer4,5834.0,1935.2,Layer4,30.57973184970761
A22-312CD34NEUN.svs,Neuron,Layer4,5355.3,1936.2,Layer4,19.541238445912054
A22-312CD34NEUN.svs,Neuron,Layer4,6000.0,1937.6,Layer4,31.992499120887903
A22-312CD34NEUN.svs,Neuron,Layer4,5085.0,1937.5,Layer4,42.05199162941072
A22-312CD34NEUN.svs,Neuron,Layer4,5536.6,1937.8,Layer4,19.47973305771936
A22-312CD34NEUN.svs,Neuron,Layer4,5676.6,1937.4,Layer4,67.10588647801252
A22-312CD34NEUN.svs,Neuron,Layer4,5475.1,1942.2,Layer4,31.514599791207473
A22-312CD34NEUN.svs,Neuron,Layer4,6032.9,1945.8,Layer4,9.323089616645573
A22-312CD34NEUN.svs,Neuron,Layer4,5326.4,1944.3,Layer4,47.133851953771085
A22-312CD34NEUN.svs,Neuron,Layer4,5388.1,1951.2,Layer4,36.973774489494886
A22-312CD34NEUN.svs,Neuron,Layer4,5863.8,1948.0,Layer4,56.54423047491207
A22-312CD34NEUN.svs,Neuron,Layer4,5845.0,1948.1,Layer4,47.44691770810855
A22-312CD34NEUN.svs,Neuron,Layer4,5297.0,1948.4,Layer4,58.21924080576798
A22-312CD34NEUN.svs,Neuron,Layer4,5624.0,1951.6,Layer4,79.03701664410183
A22-312CD34NEUN.svs,Neuron,Layer4,5909.3,1954.4,Layer4,26.086394921491163
A22-312CD34NEUN.svs,Neuron,Layer4,5352.2,1957.6,Layer4,39.83227334712381
A22-312CD34NEUN.svs,Neuron,Layer4,5573.2,1958.4,Layer4,42.75160815688674
A22-312CD34NEUN.svs,Neuron,Layer4,5065.6,1963.8,Layer4,33.43202057907927
A22-312CD34NEUN.svs,Neuron,Layer4,5445.4,1967.5,Layer4,70.36000284252428
A22-312CD34NEUN.svs,Neuron,Layer4,5665.2,1969.9,Layer4,41.55622697021473
A22-312CD34NEUN.svs,Neuron,Layer4,5770.8,1968.1,Layer4,33.47909795678546
A22-312CD34NEUN.svs,Neuron,Layer4,5598.2,1970.0,Layer4,58.24156591301443
A22-312CD34NEUN.svs,Neuron,Layer4,5490.0,1973.6,Layer4,44.04020890050362
A22-312CD34NEUN.svs,Neuron,Layer4,5278.7,1972.2,Layer4,67.30118869678253
A22-312CD34NEUN.svs,Neuron,Layer4,5699.7,1974.8,Layer4,38.75938596004826
A22-312CD34NEUN.svs,Neuron,Layer4,5548.0,1973.0,Layer4,24.189667215569575
A22-312CD34NEUN.svs,Neuron,Layer4,5537.6,1975.9,Layer4,20.84634260487941
A22-312CD34NEUN.svs,Neuron,Layer4,5728.4,1981.4,Layer4,18.00999722376448
A22-312CD34NEUN.svs,Neuron,Layer4,5198.7,1985.1,Layer4,14.732956254601488
A22-312CD34NEUN.svs,Neuron,Layer4,5668.7,1983.5,Layer4,27.54650613054234
A22-312CD34NEUN.svs,Neuron,Layer4,5590.4,1990.3,Layer4,39.197066216746464
A22-312CD34NEUN.svs,Neuron,Layer4,5370.3,1994.1,Layer4,42.00964175043628
A22-312CD34NEUN.svs,Neuron,Layer4,5615.6,1994.8,Layer4,36.61365865356815
A22-312CD34NEUN.svs,Neuron,Layer4,5504.7,1992.9,Layer4,44.77945957690891
A22-312CD34NEUN.svs,Neuron,Layer4,5852.3,1997.1,Layer4,40.907823212681095
A22-312CD34NEUN.svs,Neuron,Layer4,5356.8,1999.4,Layer4,39.423977475642616
A22-312CD34NEUN.svs,Neuron,Layer4,5489.1,1998.7,Layer4,52.58688049314172
A22-312CD34NEUN.svs,Neuron,Layer4,5261.0,2002.0,Layer4,60.54221667563853
A22-312CD34NEUN.svs,Neuron,Layer4,5690.6,2005.9,Layer4,13.29661611087588
A22-312CD34NEUN.svs,Neuron,Layer4,5173.7,2009.2,Layer4,21.528817896020247
A22-312CD34NEUN.svs,Neuron,Layer4,5315.4,2010.3,Layer4,53.398501851643736
A22-312CD34NEUN.svs,Neuron,Layer4,5749.1,2009.3,Layer4,8.745856161634457
A22-312CD34NEUN.svs,Neuron,Layer4,5398.9,2011.5,Layer4,37.04659228593077
A22-312CD34NEUN.svs,Neuron,Layer4,5339.0,2013.6,Layer4,39.282184256988415
A22-312CD34NEUN.svs,Neuron,Layer4,5492.3,2013.5,Layer4,37.65979288312647
A22-312CD34NEUN.svs,Neuron,Layer4,5511.4,2013.1,Layer4,35.1284784754479
A22-312CD34NEUN.svs,Neuron,Layer4,5086.1,2017.0,Layer4,24.30164603478557
A22-312CD34NEUN.svs,Neuron,Layer4,5441.9,2016.5,Layer4,62.849741447359854
A22-312CD34NEUN.svs,Neuron,Layer4,5415.3,2018.4,Layer4,44.63765226801257
A22-312CD34NEUN.svs,Neuron,Layer4,5186.4,2021.8,Layer4,30.823367758893525
A22-312CD34NEUN.svs,Neuron,Layer4,5558.8,2020.4,Layer4,42.32493354985869
