Image,Class,Parent,X,Y,Layer,Nearest_Distance
A22-312CD34NEUN.svs,Neuron,Layer5,5856.9,2048.4,Layer5,38.32088203577772
A22-312CD34NEUN.svs,Neuron,Layer5,5808.8,2049.2,Layer5,46.119518644495926
A22-312CD34NEUN.svs,Neuron,Layer5,5910.2,2051.2,Layer5,30.594117081556906
A22-312CD34NEUN.svs,Neuron,Layer5,5951.4,2051.3,Layer5,28.77846417027858
A22-312CD34NEUN.svs,Neuron,Layer5,6003.4,2056.1,Layer5,34.9322200840425
A22-312CD34NEUN.svs,Neuron,Layer5,5977.7,2057.9,Layer5,26.31216448717228
A22-312CD34NEUN.svs,Neuron,Layer5,6126.9,2061.5,Layer5,30.63494736408078
A22-312CD34NEUN.svs,Neuron,Layer5,6037.9,2067.5,Layer5,69.1841744909916
A22-312CD34NEUN.svs,Neuron,Layer5,5842.2,2069.0,Layer5,45.274717006293734
A22-312CD34NEUN.svs,Neuron,Layer5,5767.5,2071.7,Layer5,12.940247292845282
A22-312CD34NEUN.svs,Neuron,Layer5,5929.2,2073.0,Layer5,17.380736463107475
A22-312CD34NEUN.svs,Neuron,Layer5,5858.5,2075.0,Layer5,29.099312706659923
A22-312CD34NEUN.svs,Neuron,Layer5,5755.3,2074.5,Layer5,17.41522322567226
A22-312CD34NEUN.svs,Neuron,Layer5,6090.4,2084.4,Layer5,23.455489762526792
A22-312CD34NEUN.svs,Neuron,Layer5,5744.8,2086.2,Layer5,32.93341767870411
A22-312CD34NEUN.svs,Neuron,Layer5,5704.9,2086.7,Layer5,64.96129616933489
A22-312CD34NEUN.svs,Neuron,Layer5,5857.4,2093.2,Layer5,36.96701232179842
A22-312CD34NEUN.svs,Neuron,Layer5,5878.1,2088.9,Layer5,19.64128305381277
A22-312CD34NEUN.svs,Neuron,Layer5,5875.5,2099.8,Layer5,30.608005488760725
A22-312CD34NEUN.svs,Neuron,Layer5,5762.9,2097.4,Layer5,17.325414857948175
A22-312CD34NEUN.svs,Neuron,Layer5,6032.3,2101.3,Layer5,62.12930065597111
A22-312CD34NEUN.svs,Neuron,Layer5,5848.6,2102.6,Layer5,49.66326610282436
A22-312CD34NEUN.svs,Neuron,Layer5,5800.3,2106.1,Layer5,22.907858913482546
A22-312CD34NEUN.svs,Neuron,Layer5,5842.0,2111.4,Layer5,60.37549171642399
A22-312CD34NEUN.svs,Neuron,Layer5,5860.4,2114.1,Layer5,50.35126612112152
A22-312CD34NEUN.svs,Neuron,Layer5,5785.5,2112.9,Layer5,10.751744044572346
A22-312CD34NEUN.svs,Neuron,Layer5,5831.9,2125.0,Layer5,58.6839841864877
A22-312CD34NEUN.svs,Neuron,Layer5,5949.8,2130.2,Layer5,43.904555572286725
A22-312CD34NEUN.svs,Neuron,Layer5,5794.9,2138.2,Layer5,34.165626000411436
A22-312CD34NEUN.svs,Neuron,Layer5,5722.1,2132.7,Layer5,25.663203229526495
A22-312CD34NEUN.svs,Neuron,Layer5,5940.4,2135.1,Layer5,45.735106865514204
A22-312CD34NEUN.svs,Neuron,Layer5,5827.1,2140.9,Layer5,46.10000000000021
A22-312CD34NEUN.svs,Neuron,Layer5,5693.6,2138.0,Layer5,47.44365078701186
A22-312CD34NEUN.svs,Neuron,Layer5,5654.6,2151.6,Layer5,72.87935235716621
A22-312CD34NEUN.svs,Neuron,Layer5,5690.8,2156.1,Layer5,46.42854725274104
A22-312CD34NEUN.svs,Neuron,Layer5,6002.5,2156.0,Layer5,59.40951102306756
A22-312CD34NEUN.svs,Neuron,Layer5,6022.6,2161.1,Layer5,44.26928958092718
A22-312CD34NEUN.svs,Neuron,Layer5,5839.6,2161.9,Layer5,42.17771923658305
A22-312CD34NEUN.svs,Neuron,Layer5,5679.7,2166.1,Layer5,44.55131872346798
A22-312CD34NEUN.svs,Neuron,Layer5,5750.8,2157.9,Layer5,13.238202294874297
A22-312CD34NEUN.svs,Neuron,Layer5,6060.0,2165.3,Layer5,41.02352983349914
A22-312CD34NEUN.svs,Neuron,Layer5,6071.3,2159.6,Layer5,51.884197979732036
A22-312CD34NEUN.svs,Neuron,Layer5,5862.9,2163.1,Layer5,63.884661695902885
A22-312CD34NEUN.svs,Neuron,Layer5,5615.6,2164.3,Layer5,100.98876175099858
A22-312CD34NEUN.svs,Neuron,Layer5,5739.1,2164.4,Layer5,12.30162590879778
A22-312CD34NEUN.svs,Neuron,Layer5,6006.0,2170.4,Layer5,46.59721021692159
A22-312CD34NEUN.svs,Neuron,Layer5,5750.0,2171.0,Layer5,21.91848534912966
A22-312CD34NEUN.svs,Neuron,Layer5,5701.0,2174.3,Layer5,25.64624728883341
A22-312CD34NEUN.svs,Neuron,Layer5,5719.6,2178.7,Layer5,21.211553455605515
A22-312CD34NEUN.svs,Neuron,Layer5,5941.1,2176.1,Layer5,86.4127884054208
A22-312CD34NEUN.svs,Neuron,Layer5,5758.6,2182.9,Layer5,36.561318356974496
A22-312CD34NEUN.svs,Neuron,Layer5,5876.3,2182.9,Layer5,75.40616685656437
A22-312CD34NEUN.svs,Neuron,Layer5,5671.4,2185.1,Layer5,41.45805108781701
A22-312CD34NEUN.svs,Neuron,Layer5,5944.8,2185.8,Layer5,96.49336764773048
A22-312CD34NEUN.svs,Neuron,Layer5,5774.8,2185.9,Layer5,27.118997031601122
A22-312CD34NEUN.svs,Neuron,Layer5,5744.7,2188.1,Layer5,35.3160020387356
A22-312CD34NEUN.svs,Neuron,Layer5,5608.9,2186.9,Layer5,102.5027804500937
A22-312CD34NEUN.svs,Neuron,Layer5,5900.6,2189.4,Layer5,100.15193457941825
A22-312CD34NEUN.svs,Neuron,Layer5,5975.7,2195.5,Layer5,65.27633568147036
A22-312CD34NEUN.svs,Neuron,Layer5,5934.3,2196.2,Layer5,106.03188199782178
A22-312CD34NEUN.svs,Neuron,Layer5,5567.1,2196.1,Layer5,139.75582277672746
A22-312CD34NEUN.svs,Neuron,Layer5,5613.7,2196.6,Layer5,97.11009216348253
A22-312CD34NEUN.svs,Neuron,Layer5,5947.8,2200.6,Layer5,92.90435942408695
A22-312CD34NEUN.svs,Neuron,Layer5,5631.6,2202.4,Layer5,79.32212806020759
A22-312CD34NEUN.svs,Neuron,Layer5,5659.1,2203.7,Layer5,52.013267538196246
A22-312CD34NEUN.svs,Neuron,Layer5,5896.4,2211.5,Layer5,100.81626852844697
A22-312CD34NEUN.svs,Neuron,Layer5,6070.8,2210.9,Layer5,31.533632838606206
A22-312CD34NEUN.svs,Neuron,Layer5,5554.2,2207.1,Layer5,143.71534364847815
A22-312CD34NEUN.svs,Neuron,Layer5,5771.1,2211.1,Layer5,43.94143830144806
A22-312CD34NEUN.svs,Neuron,Layer5,5995.0,2219.0,Layer5,44.97210246363832
A22-312CD34NEUN.svs,Neuron,Layer5,5613.1,2216.9,Layer5,91.94786566310287
A22-312CD34NEUN.svs,Neuron,Layer5,5940.9,2221.8,Layer5,97.7823092384304
A22-312CD34NEUN.svs,Neuron,Layer5,6049.8,2219.3,Layer5,16.834488409215293
A22-312CD34NEUN.svs,Neuron,Layer5,5557.9,2220.2,Layer5,133.82451195502347
A22-312CD34NEUN.svs,Neuron,Layer5,6061.0,2228.5,Layer5,22.996521476084343
A22-312CD34NEUN.svs,Neuron,Layer5,5614.8,2232.1,Layer5,80.0835813384994
A22-312CD34NEUN.svs,Neuron,Layer5,5778.3,2233.8,Layer5,34.72232711095275
A22-312CD34NEUN.svs,Neuron,Layer5,5687.2,2233.3,Layer5,42.46233625226043
A22-312CD34NEUN.svs,Neuron,Layer5,6047.8,2235.9,Layer5,10.560303025955637
A22-312CD34NEUN.svs,Neuron,Layer5,5930.9,2236.1,Layer5,107.39855678732391
A22-312CD34NEUN.svs,Neuron,Layer5,5541.6,2241.4,Layer5,140.37738421839896
A22-312CD34NEUN.svs,Neuron,Layer5,6001.8,2239.2,Layer5,37.205510344570875
A22-312CD34NEUN.svs,Neuron,Layer5,5984.5,2240.1,Layer5,54.384280817162406
A22-312CD34NEUN.svs,Neuron,Layer5,5852.2,2247.4,Layer5,66.0149225554339
A22-312CD34NEUN.svs,Neuron,Layer5,5607.9,2245.4,Layer5,77.89865210643958
A22-312CD34NEUN.svs,Neuron,Layer5,5885.9,2248.8,Layer5,98.45933170603922
A22-312CD34NEUN.svs,Neuron,Layer5,5932.4,2248.5,Layer5,107.15708096061611
A22-312CD34NEUN.svs,Neuron,Layer5,5612.0,2255.5,Layer5,69.57082721946072
A22-312CD34NEUN.svs,Neuron,Layer5,5562.3,2264.9,Layer5,114.54191372593722
A22-312CD34NEUN.svs,Neuron,Layer5,5529.9,2266.1,Layer5,146.39921447876768
A22-312CD34NEUN.svs,Neuron,Layer5,5874.5,2269.8,Layer5,85.4526769621639
A22-312CD34NEUN.svs,Neuron,Layer5,5957.5,2271.7,Layer5,90.1583606771993
A22-312CD34NEUN.svs,Neuron,Layer5,5739.6,2273.8,Layer5,49.99249943741561
A22-312CD34NEUN.svs,Neuron,Layer5,5884.3,2279.6,Layer5,96.05664995199425
A22-312CD34NEUN.svs,Neuron,Layer5,5731.3,2286.7,Layer5,48.734895095814224
A22-312CD34NEUN.svs,Neuron,Layer5,5795.6,2287.5,Layer5,21.696543503516693
A22-312CD34NEUN.svs,Neuron,Layer5,5926.8,2289.1,Layer5,125.41020692112707
A22-312CD34NEUN.svs,Neuron,Layer5,5746.6,2299.8,Layer5,42.65126023929418
A22-312CD34NEUN.svs,Neuron,Layer5,5715.5,2300.6,Layer5,34.48042923166718
A22-312CD34NEUN.svs,Neuron,Layer5,5549.0,2303.5,Layer5,127.47901788137563
A22-312CD34NEUN.svs,Neuron,Layer5,5470.0,2305.7,Layer5,206.16212067205782
A22-312CD34NEUN.svs,Neuron,Layer5,5775.6,2322.0,Layer5,55.233051699141335
A22-312CD34NEUN.svs,Neuron,Layer5,5832.2,2321.9,Layer5,69.95441372779807
A22-312CD34NEUN.svs,Neuron,Layer5,5449.3,2319.7,Layer5,211.17634810745295
A22-312CD34NEUN.svs,Neuron,Layer5,5633.9,2329.5,Layer5,60.79087102517979
A22-312CD34NEUN.svs,Neuron,Layer5,5766.2,2331.9,Layer5,44.47606097666437
A22-312CD34NEUN.svs,Neuron,Layer5,5755.9,2341.1,Layer5,34.73283748846273
A22-312CD34NEUN.svs,Neuron,Layer5,5461.4,2338.4,Layer5,193.88824100496683
A22-312CD34NEUN.svs,Neuron,Layer5,5619.9,2342.2,Layer5,71.6910733634254
A22-312CD34NEUN.svs,Neuron,Layer5,5475.6,2344.0,Layer5,182.53561296360775
A22-312CD34NEUN.svs,Neuron,Layer5,5716.8,2348.7,Layer5,15.054567413246879
A22-312CD34NEUN.svs,Neuron,Layer5,5537.0,2359.0,Layer5,143.23421378986234
A22-312CD34NEUN.svs,Neuron,Layer5,5587.0,2362.5,Layer5,93.55153659881805
A22-312CD34NEUN.svs,Neuron,Layer5,5497.8,2367.6,Layer5,152.11393755997523
A22-312CD34NEUN.svs,Neuron,Layer5,5725.8,2364.2,Layer5,29.96814975936935
A22-312CD34NEUN.svs,Neuron,Layer5,5731.4,2375.6,Layer5,42.206279153699185
A22-312CD34NEUN.svs,Neuron,Layer5,5573.3,2380.8,Layer5,101.11874208078343
A22-312CD34NEUN.svs,Neuron,Layer5,5553.0,2385.8,Layer5,118.1743203915303
A22-312CD34NEUN.svs,Neuron,Layer5,5663.0,2386.7,Layer5,15.20690632574555
A22-312CD34NEUN.svs,Neuron,Layer5,5433.5,2393.4,Layer5,139.34202524723116
A22-312CD34NEUN.svs,Neuron,Layer5,5418.7,2397.1,Layer5,128.41577005959985
A22-312CD34NEUN.svs,Neuron,Layer5,5401.6,2407.7,Layer5,111.21375814169795
A22-312CD34NEUN.svs,Neuron,Layer5,5445.9,2417.5,Layer5,128.48459051575006
A22-312CD34NEUN.svs,Neuron,Layer5,5413.2,2419.5,Layer5,106.37903928876214
A22-312CD34NEUN.svs,Neuron,Layer5,5522.5,2421.4,Layer5,93.10005370567734
A22-312CD34NEUN.svs,Neuron,Layer5,5625.8,2416.4,Layer5,39.88395667433223
A22-312CD34NEUN.svs,Neuron,Layer5,5394.2,2431.4,Layer5,86.62568903044861
A22-312CD34NEUN.svs,Neuron,Layer5,5637.5,2432.5,Layer5,29.124731758421802
A22-312CD34NEUN.svs,Neuron,Layer5,5551.2,2444.4,Layer5,65.11505202332246
A22-312CD34NEUN.svs,Neuron,Layer5,5471.9,2445.2,Layer5,103.18420421750677
A22-312CD34NEUN.svs,Neuron,Layer5,5453.5,2443.5,Layer5,117.70764631067955
A22-312CD34NEUN.svs,Neuron,Layer5,5376.5,2444.9,Layer5,67.39028119840424
A22-312CD34NEUN.svs,Neuron,Layer5,5424.4,2453.9,Layer5,88.06645218242849
A22-312CD34NEUN.svs,Neuron,Layer5,5600.2,2454.4,Layer5,72.01006874042052
A22-312CD34NEUN.svs,Neuron,Layer5,5385.9,2459.9,Layer5,57.64416709433817
A22-312CD34NEUN.svs,Neuron,Layer5,5450.0,2465.8,Layer5,100.88934532446909
A22-312CD34NEUN.svs,Neuron,Layer5,5396.7,2482.3,Layer5,48.92739518919836
A22-312CD34NEUN.svs,Neuron,Layer5,5478.4,2488.8,Layer5,77.03330448578784
A22-312CD34NEUN.svs,Neuron,Layer5,5484.9,2500.7,Layer5,68.2695393275808
A22-312CD34NEUN.svs,Neuron,Layer5,5330.0,2504.3,Layer5,26.126232028365457
A22-312CD34NEUN.svs,Neuron,Layer5,5279.2,2523.3,Layer5,17.80168531347502
A22-312CD34NEUN.svs,Neuron,Layer5,5392.3,2524.7,Layer5,38.88817300928412
A22-312CD34NEUN.svs,Neuron,Layer5,5424.3,2532.8,Layer5,29.173446830979632
A22-312CD34NEUN.svs,Neuron,Layer5,5473.7,2538.3,Layer5,63.47479814855627
A22-312CD34NEUN.svs,Neuron,Layer5,5310.4,2540.5,Layer5,24.29897117163564
A22-312CD34NEUN.svs,Neuron,Layer5,5320.9,2546.7,Layer5,27.94512479843255
A22-312CD34NEUN.svs,Neuron,Layer5,5391.1,2546.6,Layer5,24.541597340026726
A22-312CD34NEUN.svs,Neuron,Layer5,5333.7,2550.0,Layer5,23.44717466988345
A22-312CD34NEUN.svs,Neuron,Layer5,5486.7,2555.4,Layer5,55.328292943122385
A22-312CD34NEUN.svs,Neuron,Layer5,5252.2,2557.3,Layer5,22.953866776645445
A22-312CD34NEUN.svs,Neuron,Layer5,5501.4,2562.0,Layer5,61.81108314857413
A22-312CD34NEUN.svs,Neuron,Layer5,5391.9,2570.7,Layer5,23.19482700948686
A22-312CD34NEUN.svs,Neuron,Layer5,5451.7,2580.9,Layer5,16.624379687675457
A22-312CD34NEUN.svs,Neuron,Layer5,5510.1,2579.9,Layer5,61.85668920981803
A22-312CD34NEUN.svs,Neuron,Layer5,5481.1,2582.1,Layer5,33.988968798714886
A22-312CD34NEUN.svs,Neuron,Layer5,5343.7,2585.4,Layer5,11.279184367674812
A22-312CD34NEUN.svs,Neuron,Layer5,5272.2,2585.1,Layer5,34.648520891951826
A22-312CD34NEUN.svs,Neuron,Layer5,5300.3,2587.8,Layer5,27.549591648516476
A22-312CD34NEUN.svs,Neuron,Layer5,5492.2,2591.5,Layer5,41.8325232325277
A22-312CD34NEUN.svs,Neuron,Layer5,5401.3,2595.3,Layer5,31.312936623702353
A22-312CD34NEUN.svs,Neuron,Layer5,5241.7,2598.0,Layer5,33.64669374544848
A22-312CD34NEUN.svs,Neuron,Layer5,5498.2,2601.0,Layer5,47.52904375221498
A22-312CD34NEUN.svs,Neuron,Layer5,5318.1,2605.8,Layer5,22.046541678911446
A22-312CD34NEUN.svs,Neuron,Layer5,5220.6,2618.2,Layer5,16.058953888719433
A22-312CD34NEUN.svs,Neuron,Layer5,5421.0,2621.6,Layer5,9.740636529508654
A22-312CD34NEUN.svs,Neuron,Layer5,5261.9,2621.7,Layer5,21.14426636230262
A22-312CD34NEUN.svs,Neuron,Layer5,5324.3,2651.1,Layer5,25.114935795259328
A22-312CD34NEUN.svs,Neuron,Layer5,5376.4,2672.8,Layer5,44.09591817844351
A22-312CD34NEUN.svs,Neuron,Layer5,6227.0,1924.0,Layer5,58.26843056063884
A22-312CD34NEUN.svs,Neuron,Layer5,6281.0,1922.9,Layer5,35.284132411042734
A22-312CD34NEUN.svs,Neuron,Layer5,6398.9,1932.5,Layer5,44.87326598321062
A22-312CD34NEUN.svs,Neuron,Layer5,6343.1,1932.0,Layer5,12.882546332150012
A22-312CD34NEUN.svs,Neuron,Layer5,6168.9,1936.7,Layer5,25.784685377176682
A22-312CD34NEUN.svs,Neuron,Layer5,6146.6,1935.0,Layer5,9.411163583744624
A22-312CD34NEUN.svs,Neuron,Layer5,6494.1,1937.3,Layer5,70.51595564125896
A22-312CD34NEUN.svs,Neuron,Layer5,6156.9,1937.3,Layer5,14.405901568454325
A22-312CD34NEUN.svs,Neuron,Layer5,6530.7,1939.3,Layer5,80.31718371556636
A22-312CD34NEUN.svs,Neuron,Layer5,6291.5,1939.3,Layer5,23.42007685726099
A22-312CD34NEUN.svs,Neuron,Layer5,6205.3,1945.3,Layer5,30.45866050895869
A22-312CD34NEUN.svs,Neuron,Layer5,6517.0,1942.2,Layer5,87.38718441510709
A22-312CD34NEUN.svs,Neuron,Layer5,6464.9,1942.2,Layer5,46.70813633618831
A22-312CD34NEUN.svs,Neuron,Layer5,6274.9,1947.5,Layer5,10.793516572461451
A22-312CD34NEUN.svs,Neuron,Layer5,6239.6,1957.3,Layer5,37.806480925893446
A22-312CD34NEUN.svs,Neuron,Layer5,6530.9,1951.1,Layer5,74.8615388567458
A22-312CD34NEUN.svs,Neuron,Layer5,6483.2,1951.7,Layer5,53.25382615361967
A22-312CD34NEUN.svs,Neuron,Layer5,6253.0,1950.7,Layer5,25.468608128438856
A22-312CD34NEUN.svs,Neuron,Layer5,6558.7,1952.9,Layer5,49.34257796264819
A22-312CD34NEUN.svs,Neuron,Layer5,6463.7,1956.5,Layer5,34.935655139126425
A22-312CD34NEUN.svs,Neuron,Layer5,6265.0,1955.2,Layer5,12.712198865656198
A22-312CD34NEUN.svs,Neuron,Layer5,6164.8,1956.5,Layer5,24.044126101815745
A22-312CD34NEUN.svs,Neuron,Layer5,6542.8,1959.9,Layer5,60.595709419066786
A22-312CD34NEUN.svs,Neuron,Layer5,6329.6,1959.3,Layer5,25.092229873011046
A22-312CD34NEUN.svs,Neuron,Layer5,6552.0,1966.4,Layer5,49.86231041578399
A22-312CD34NEUN.svs,Neuron,Layer5,6470.6,1967.7,Layer5,34.57759390125342
A22-312CD34NEUN.svs,Neuron,Layer5,6221.1,1968.9,Layer5,22.953213282675996
A22-312CD34NEUN.svs,Neuron,Layer5,6509.0,1971.5,Layer5,71.01161876763511
A22-312CD34NEUN.svs,Neuron,Layer5,6521.2,1971.7,Layer5,79.2255009450873
A22-312CD34NEUN.svs,Neuron,Layer5,6247.8,1971.4,Layer5,32.491845130739655
A22-312CD34NEUN.svs,Neuron,Layer5,6132.4,1972.6,Layer5,30.84623153644549
A22-312CD34NEUN.svs,Neuron,Layer5,6258.1,1976.4,Layer5,26.665520808714298
A22-312CD34NEUN.svs,Neuron,Layer5,6587.6,1973.4,Layer5,14.000357138301544
A22-312CD34NEUN.svs,Neuron,Layer5,6374.1,1981.1,Layer5,58.48221952012427
A22-312CD34NEUN.svs,Neuron,Layer5,6463.6,1980.5,Layer5,25.001799935204662
A22-312CD34NEUN.svs,Neuron,Layer5,6144.8,1982.6,Layer5,38.50467504083109
A22-312CD34NEUN.svs,Neuron,Layer5,6242.8,1987.5,Layer5,45.468780498271144
A22-312CD34NEUN.svs,Neuron,Layer5,6312.8,1988.4,Layer5,27.232517327636202
A22-312CD34NEUN.svs,Neuron,Layer5,6606.4,1991.6,Layer5,13.336041391657087
A22-312CD34NEUN.svs,Neuron,Layer5,6632.5,1988.1,Layer5,33.51850235317797
A22-312CD34NEUN.svs,Neuron,Layer5,6132.5,1993.2,Layer5,50.474746160827884
A22-312CD34NEUN.svs,Neuron,Layer5,6283.9,1993.0,Layer5,13.168523075880664
A22-312CD34NEUN.svs,Neuron,Layer5,6382.1,1993.0,Layer5,57.80216258930111
A22-312CD34NEUN.svs,Neuron,Layer5,6209.4,1995.5,Layer5,22.898034850178654
A22-312CD34NEUN.svs,Neuron,Layer5,6454.6,1997.0,Layer5,22.769277546729526
A22-312CD34NEUN.svs,Neuron,Layer5,6594.0,2004.5,Layer5,25.321137415210945
A22-312CD34NEUN.svs,Neuron,Layer5,6704.1,2001.9,Layer5,66.45329186729525
A22-312CD34NEUN.svs,Neuron,Layer5,6373.6,2006.4,Layer5,66.79895208758879
A22-312CD34NEUN.svs,Neuron,Layer5,6719.5,2006.7,Layer5,52.15361924162098
A22-312CD34NEUN.svs,Neuron,Layer5,6148.3,2003.4,Layer5,58.063585834841376
A22-312CD34NEUN.svs,Neuron,Layer5,6462.3,2006.0,Layer5,34.593785569087316
A22-312CD34NEUN.svs,Neuron,Layer5,6573.6,2009.2,Layer5,39.43919370372546
A22-312CD34NEUN.svs,Neuron,Layer5,6656.3,2007.9,Layer5,62.8783746609279
A22-312CD34NEUN.svs,Neuron,Layer5,6170.8,2008.2,Layer5,43.48390506842732
A22-312CD34NEUN.svs,Neuron,Layer5,6534.2,2016.3,Layer5,40.71584458168602
A22-312CD34NEUN.svs,Neuron,Layer5,6363.1,2015.3,Layer5,55.10462775484465
A22-312CD34NEUN.svs,Neuron,Layer5,6263.0,2013.1,Layer5,24.070936832620344
A22-312CD34NEUN.svs,Neuron,Layer5,6347.6,2013.4,Layer5,55.332630517624665
A22-312CD34NEUN.svs,Neuron,Layer5,6409.8,2019.4,Layer5,48.1601495014293
A22-312CD34NEUN.svs,Neuron,Layer5,6464.7,2018.8,Layer5,46.09999999999969
A22-312CD34NEUN.svs,Neuron,Layer5,6498.1,2024.0,Layer5,63.43311438042404
A22-312CD34NEUN.svs,Neuron,Layer5,6422.8,2022.1,Layer5,44.21911351440689
A22-312CD34NEUN.svs,Neuron,Layer5,6569.0,2022.2,Layer5,31.807074684730082
A22-312CD34NEUN.svs,Neuron,Layer5,6084.8,2023.4,Layer5,35.248262368519796
A22-312CD34NEUN.svs,Neuron,Layer5,6559.7,2024.7,Layer5,26.633249895572188
A22-312CD34NEUN.svs,Neuron,Layer5,6787.3,2024.3,Layer5,39.77587208346339
A22-312CD34NEUN.svs,Neuron,Layer5,6144.1,2027.9,Layer5,68.37909037125335
A22-312CD34NEUN.svs,Neuron,Layer5,6383.9,2032.3,Layer5,50.0831308925467
A22-312CD34NEUN.svs,Neuron,Layer5,6406.6,2038.1,Layer5,64.78248220005186
A22-312CD34NEUN.svs,Neuron,Layer5,6225.6,2035.3,Layer5,25.105577069647453
A22-312CD34NEUN.svs,Neuron,Layer5,6796.3,2037.2,Layer5,43.28336863045721
A22-312CD34NEUN.svs,Neuron,Layer5,6289.4,2041.4,Layer5,21.111608181282733
A22-312CD34NEUN.svs,Neuron,Layer5,6829.3,2043.2,Layer5,51.70812315294363
A22-312CD34NEUN.svs,Neuron,Layer5,6147.8,2044.7,Layer5,55.325220288761734
A22-312CD34NEUN.svs,Neuron,Layer5,6377.7,2046.4,Layer5,35.951773252511174
A22-312CD34NEUN.svs,Neuron,Layer5,6169.3,2052.8,Layer5,34.02616640175615
A22-312CD34NEUN.svs,Neuron,Layer5,6590.3,2057.3,Layer5,21.93125623396897
A22-312CD34NEUN.svs,Neuron,Layer5,6435.7,2062.3,Layer5,72.11102550927936
A22-312CD34NEUN.svs,Neuron,Layer5,6492.3,2060.9,Layer5,60.46040026331279
A22-312CD34NEUN.svs,Neuron,Layer5,6084.2,2065.3,Layer5,37.60757902338278
A22-312CD34NEUN.svs,Neuron,Layer5,6206.8,2067.9,Layer5,16.671532623007135
A22-312CD34NEUN.svs,Neuron,Layer5,6462.5,2068.2,Layer5,75.027261711994
A22-312CD34NEUN.svs,Neuron,Layer5,6630.1,2069.3,Layer5,19.84792180556952
A22-312CD34NEUN.svs,Neuron,Layer5,6511.1,2077.8,Layer5,35.365661311503594
A22-312CD34NEUN.svs,Neuron,Layer5,6112.4,2076.5,Layer5,12.539936203984453
A22-312CD34NEUN.svs,Neuron,Layer5,6715.3,2080.4,Layer5,34.283815423607564
A22-312CD34NEUN.svs,Neuron,Layer5,6588.2,2081.8,Layer5,18.287700784953945
A22-312CD34NEUN.svs,Neuron,Layer5,6637.4,2079.0,Layer5,25.250940576540554
A22-312CD34NEUN.svs,Neuron,Layer5,6625.7,2082.1,Layer5,13.147243057006134
A22-312CD34NEUN.svs,Neuron,Layer5,6880.0,2078.4,Layer5,13.601470508735444
A22-312CD34NEUN.svs,Neuron,Layer5,6169.4,2082.6,Layer5,22.575429121060612
A22-312CD34NEUN.svs,Neuron,Layer5,6469.6,2087.0,Layer5,55.90008944536681
A22-312CD34NEUN.svs,Neuron,Layer5,6911.9,2087.0,Layer5,41.897135940299904
A22-312CD34NEUN.svs,Neuron,Layer5,6886.0,2089.3,Layer5,25.907720856918395
A22-312CD34NEUN.svs,Neuron,Layer5,6800.9,2095.5,Layer5,58.68193929992401
A22-312CD34NEUN.svs,Neuron,Layer5,6728.6,2094.8,Layer5,31.407801578588707
A22-312CD34NEUN.svs,Neuron,Layer5,6874.6,2097.8,Layer5,32.430232808291784
A22-312CD34NEUN.svs,Neuron,Layer5,6740.4,2097.5,Layer5,28.434486104025346
