Image,Class,Parent,X,Y,Layer,Nearest_Distance
A22-312CD34NEUN.svs,Neuron,Layer3,5171.0,1303.1,Layer3,14.497241116847343
A22-312CD34NEUN.svs,Neuron,Layer3,5191.7,1318.3,Layer3,23.27444951013901
A22-312CD34NEUN.svs,Neuron,Layer3,5068.2,1312.0,Layer3,80.3179930028137
A22-312CD34NEUN.svs,Neuron,Layer3,5093.7,1314.6,Layer3,54.96844549375596
A22-312CD34NEUN.svs,Neuron,Layer3,5035.5,1312.1,Layer3,112.70004436556383
A22-312CD34NEUN.svs,Neuron,Layer3,5107.7,1322.7,Layer3,42.6427016029709
A22-312CD34NEUN.svs,Neuron,Layer3,5064.9,1324.6,Layer3,84.81420871528579
A22-312CD34NEUN.svs,Neuron,Layer3,5036.4,1325.8,Layer3,102.00490184299969
A22-312CD34NEUN.svs,Neuron,Layer3,4993.7,1333.1,Layer3,76.18516916040821
A22-312CD34NEUN.svs,Neuron,Layer3,5131.0,1345.7,Layer3,39.4893656570982
A22-312CD34NEUN.svs,Neuron,Layer3,5089.5,1345.3,Layer3,68.60029154456998
A22-312CD34NEUN.svs,Neuron,Layer3,5044.8,1343.2,Layer3,94.87423253971578
A22-312CD34NEUN.svs,Neuron,Layer3,5026.0,1346.1,Layer3,79.6683751560181
A22-312CD34NEUN.svs,Neuron,Layer3,4952.1,1350.6,Layer3,54.64210830485959
A22-312CD34NEUN.svs,Neuron,Layer3,4982.0,1352.2,Layer3,55.126400208974246
A22-312CD34NEUN.svs,Neuron,Layer3,5135.6,1360.2,Layer3,48.4941233553091
A22-312CD34NEUN.svs,Neuron,Layer3,5068.7,1363.0,Layer3,87.22774787875701
A22-312CD34NEUN.svs,Neuron,Layer3,4948.9,1370.8,Layer3,42.58497387576916
A22-312CD34NEUN.svs,Neuron,Layer3,5075.8,1374.0,Layer3,74.68366621959574
A22-312CD34NEUN.svs,Neuron,Layer3,5174.5,1376.2,Layer3,38.99551256234483
A22-312CD34NEUN.svs,Neuron,Layer3,5107.3,1378.6,Layer3,68.72786916528136
A22-312CD34NEUN.svs,Neuron,Layer3,4991.9,1379.1,Layer3,32.764920265430256
A22-312CD34NEUN.svs,Neuron,Layer3,4922.7,1379.4,Layer3,15.037286989346962
A22-312CD34NEUN.svs,Neuron,Layer3,5162.0,1381.6,Layer3,39.30216279036074
A22-312CD34NEUN.svs,Neuron,Layer3,5207.4,1382.7,Layer3,39.10051150560511
A22-312CD34NEUN.svs,Neuron,Layer3,4952.7,1384.0,Layer3,31.475863768926025
A22-312CD34NEUN.svs,Neuron,Layer3,4964.8,1382.6,Layer3,26.034592372456913
A22-312CD34NEUN.svs,Neuron,Layer3,5080.2,1388.3,Layer3,59.73692325521967
A22-312CD34NEUN.svs,Neuron,Layer3,5118.3,1387.7,Layer3,63.0064282434739
A22-312CD34NEUN.svs,Neuron,Layer3,5170.3,1393.4,Layer3,24.878303800701474
A22-312CD34NEUN.svs,Neuron,Layer3,5005.4,1392.6,Layer3,34.09750724026613
A22-312CD34NEUN.svs,Neuron,Layer3,4884.0,1391.2,Layer3,25.45682619652376
A22-312CD34NEUN.svs,Neuron,Layer3,4996.1,1395.3,Layer3,24.55890877054662
A22-312CD34NEUN.svs,Neuron,Layer3,5129.3,1400.5,Layer3,56.46237685397257
A22-312CD34NEUN.svs,Neuron,Layer3,5146.7,1405.2,Layer3,38.44437540135148
A22-312CD34NEUN.svs,Neuron,Layer3,5031.4,1411.1,Layer3,55.55042754110923
A22-312CD34NEUN.svs,Neuron,Layer3,5232.1,1409.8,Layer3,48.192219289009714
A22-312CD34NEUN.svs,Neuron,Layer3,5185.6,1426.2,Layer3,12.192620719107246
A22-312CD34NEUN.svs,Neuron,Layer3,5143.0,1423.6,Layer3,42.183646120268335
A22-312CD34NEUN.svs,Neuron,Layer3,5092.9,1429.1,Layer3,17.216561793807866
A22-312CD34NEUN.svs,Neuron,Layer3,4967.4,1428.3,Layer3,22.610838109190027
A22-312CD34NEUN.svs,Neuron,Layer3,5005.4,1433.3,Layer3,40.7829621288106
A22-312CD34NEUN.svs,Neuron,Layer3,5164.0,1435.7,Layer3,29.505423230315145
A22-312CD34NEUN.svs,Neuron,Layer3,4979.5,1440.3,Layer3,33.885985303662096
A22-312CD34NEUN.svs,Neuron,Layer3,4820.8,1443.9,Layer3,79.02664107755042
A22-312CD34NEUN.svs,Neuron,Layer3,5052.0,1441.3,Layer3,27.155294143131773
A22-312CD34NEUN.svs,Neuron,Layer3,5016.7,1446.0,Layer3,31.02337828154781
A22-312CD34NEUN.svs,Neuron,Layer3,5125.0,1446.0,Layer3,30.100664444493944
A22-312CD34NEUN.svs,Neuron,Layer3,4921.9,1447.9,Layer3,66.35096080690913
A22-312CD34NEUN.svs,Neuron,Layer3,4994.5,1454.5,Layer3,35.356611828624025
A22-312CD34NEUN.svs,Neuron,Layer3,4860.7,1453.7,Layer3,85.1190342990336
A22-312CD34NEUN.svs,Neuron,Layer3,5172.0,1449.6,Layer3,22.459073890078507
A22-312CD34NEUN.svs,Neuron,Layer3,5068.1,1450.3,Layer3,26.78544380815817
A22-312CD34NEUN.svs,Neuron,Layer3,4895.8,1452.6,Layer3,70.6784974373394
A22-312CD34NEUN.svs,Neuron,Layer3,5143.3,1452.5,Layer3,18.602419197512905
A22-312CD34NEUN.svs,Neuron,Layer3,5193.5,1457.9,Layer3,28.994654679785352
A22-312CD34NEUN.svs,Neuron,Layer3,5061.1,1461.6,Layer3,21.044001520623794
A22-312CD34NEUN.svs,Neuron,Layer3,4911.0,1463.9,Layer3,54.695977914285244
A22-312CD34NEUN.svs,Neuron,Layer3,4957.5,1464.6,Layer3,52.46046130182223
A22-312CD34NEUN.svs,Neuron,Layer3,4795.5,1461.9,Layer3,55.965167738513784
A22-312CD34NEUN.svs,Neuron,Layer3,5178.6,1463.3,Layer3,13.52479205015771
A22-312CD34NEUN.svs,Neuron,Layer3,4925.5,1468.4,Layer3,47.08768416475784
A22-312CD34NEUN.svs,Neuron,Layer3,4789.9,1468.8,Layer3,49.08574131048652
A22-312CD34NEUN.svs,Neuron,Layer3,5188.4,1470.6,Layer3,20.42963533693114
A22-312CD34NEUN.svs,Neuron,Layer3,5203.6,1474.2,Layer3,32.5711528810386
A22-312CD34NEUN.svs,Neuron,Layer3,5123.1,1474.2,Layer3,20.73306537876155
A22-312CD34NEUN.svs,Neuron,Layer3,5017.1,1478.0,Layer3,16.633099530755356
A22-312CD34NEUN.svs,Neuron,Layer3,4809.8,1484.0,Layer3,37.834375903402936
A22-312CD34NEUN.svs,Neuron,Layer3,4892.7,1480.9,Layer3,50.5208867697311
A22-312CD34NEUN.svs,Neuron,Layer3,5098.5,1488.3,Layer3,36.62403582348658
A22-312CD34NEUN.svs,Neuron,Layer3,5122.7,1487.1,Layer3,26.321284163201895
A22-312CD34NEUN.svs,Neuron,Layer3,5029.6,1489.2,Layer3,25.40964383851194
A22-312CD34NEUN.svs,Neuron,Layer3,4967.1,1491.7,Layer3,29.578708558690906
A22-312CD34NEUN.svs,Neuron,Layer3,4984.4,1491.5,Layer3,20.025983121934544
A22-312CD34NEUN.svs,Neuron,Layer3,4892.0,1492.2,Layer3,44.214251096224416
A22-312CD34NEUN.svs,Neuron,Layer3,5204.8,1501.6,Layer3,23.67192429862851
A22-312CD34NEUN.svs,Neuron,Layer3,4842.1,1503.9,Layer3,51.22206555772633
A22-312CD34NEUN.svs,Neuron,Layer3,5116.0,1505.9,Layer3,44.416213255972565
A22-312CD34NEUN.svs,Neuron,Layer3,4952.6,1512.3,Layer3,23.095670589961767
A22-312CD34NEUN.svs,Neuron,Layer3,4900.9,1513.2,Layer3,28.87646100199971
A22-312CD34NEUN.svs,Neuron,Layer3,5131.2,1510.4,Layer3,41.20982892466344
A22-312CD34NEUN.svs,Neuron,Layer3,4745.1,1512.5,Layer3,47.99354123212812
A22-312CD34NEUN.svs,Neuron,Layer3,4831.1,1516.7,Layer3,38.315793088490466
A22-312CD34NEUN.svs,Neuron,Layer3,4854.5,1517.8,Layer3,61.69999999999982
A22-312CD34NEUN.svs,Neuron,Layer3,4963.0,1523.7,Layer3,17.17469068134822
A22-312CD34NEUN.svs,Neuron,Layer3,4905.0,1526.3,Layer3,27.038676003088447
A22-312CD34NEUN.svs,Neuron,Layer3,5002.6,1530.9,Layer3,26.25890325204079
A22-312CD34NEUN.svs,Neuron,Layer3,4708.9,1529.0,Layer3,84.64425556409657
A22-312CD34NEUN.svs,Neuron,Layer3,4921.5,1531.9,Layer3,18.514858897653028
A22-312CD34NEUN.svs,Neuron,Layer3,4878.1,1535.1,Layer3,55.268435838188346
A22-312CD34NEUN.svs,Neuron,Layer3,5201.5,1537.6,Layer3,45.962811054155296
A22-312CD34NEUN.svs,Neuron,Layer3,4934.7,1535.9,Layer3,21.1981131235779
A22-312CD34NEUN.svs,Neuron,Layer3,5084.6,1540.1,Layer3,12.643575443678875
A22-312CD34NEUN.svs,Neuron,Layer3,4985.7,1541.5,Layer3,23.750789460563336
A22-312CD34NEUN.svs,Neuron,Layer3,5121.1,1539.9,Layer3,49.02948092729517
A22-312CD34NEUN.svs,Neuron,Layer3,4714.7,1547.8,Layer3,83.66367192515553
A22-312CD34NEUN.svs,Neuron,Layer3,4873.4,1546.2,Layer3,60.25877529455797
A22-312CD34NEUN.svs,Neuron,Layer3,4937.2,1545.5,Layer3,31.11735849971849
A22-312CD34NEUN.svs,Neuron,Layer3,4772.1,1549.0,Layer3,37.44235569512147
A22-312CD34NEUN.svs,Neuron,Layer3,5072.5,1555.9,Layer3,17.704519197086412
A22-312CD34NEUN.svs,Neuron,Layer3,4679.9,1558.3,Layer3,119.94440378775545
A22-312CD34NEUN.svs,Neuron,Layer3,4980.4,1561.8,Layer3,20.287188075235786
A22-312CD34NEUN.svs,Neuron,Layer3,4803.0,1559.6,Layer3,24.480604567698208
A22-312CD34NEUN.svs,Neuron,Layer3,4788.6,1561.7,Layer3,29.38247777162421
A22-312CD34NEUN.svs,Neuron,Layer3,4899.9,1570.6,Layer3,26.57461194448602
A22-312CD34NEUN.svs,Neuron,Layer3,5028.7,1565.7,Layer3,9.192388155425279
A22-312CD34NEUN.svs,Neuron,Layer3,4809.6,1573.4,Layer3,10.183319694480707
A22-312CD34NEUN.svs,Neuron,Layer3,4839.2,1574.6,Layer3,32.15618136532973
A22-312CD34NEUN.svs,Neuron,Layer3,4950.0,1572.4,Layer3,18.572291188757674
A22-312CD34NEUN.svs,Neuron,Layer3,5063.7,1575.0,Layer3,37.74652301868353
A22-312CD34NEUN.svs,Neuron,Layer3,5001.7,1570.1,Layer3,29.02998449879005
A22-312CD34NEUN.svs,Neuron,Layer3,5037.5,1578.9,Layer3,24.480604567698393
A22-312CD34NEUN.svs,Neuron,Layer3,5001.7,1579.9,Layer3,33.97131142596611
A22-312CD34NEUN.svs,Neuron,Layer3,4941.6,1582.2,Layer3,16.938713056192114
A22-312CD34NEUN.svs,Neuron,Layer3,4951.0,1587.6,Layer3,19.50000000000009
A22-312CD34NEUN.svs,Neuron,Layer3,5188.1,1590.5,Layer3,86.14273039554716
A22-312CD34NEUN.svs,Neuron,Layer3,4647.0,1592.9,Layer3,109.31248785019939
A22-312CD34NEUN.svs,Neuron,Layer3,4887.0,1595.7,Layer3,33.36420237320232
A22-312CD34NEUN.svs,Neuron,Layer3,4747.1,1593.1,Layer3,61.89321449076596
A22-312CD34NEUN.svs,Neuron,Layer3,4961.7,1600.2,Layer3,23.312228550698546
A22-312CD34NEUN.svs,Neuron,Layer3,4976.5,1603.8,Layer3,27.511815643464757
A22-312CD34NEUN.svs,Neuron,Layer3,5020.9,1606.4,Layer3,50.222405358565
A22-312CD34NEUN.svs,Neuron,Layer3,5064.9,1606.4,Layer3,62.34011549556207
A22-312CD34NEUN.svs,Neuron,Layer3,5124.9,1608.9,Layer3,88.24018359001714
A22-312CD34NEUN.svs,Neuron,Layer3,5154.6,1610.2,Layer3,109.5
A22-312CD34NEUN.svs,Neuron,Layer3,4852.4,1610.0,Layer3,33.03240832879126
A22-312CD34NEUN.svs,Neuron,Layer3,5049.2,1612.6,Layer3,60.09359366854347
A22-312CD34NEUN.svs,Neuron,Layer3,5142.4,1614.7,Layer3,103.20062984303877
A22-312CD34NEUN.svs,Neuron,Layer3,5173.6,1613.7,Layer3,110.47615127257032
A22-312CD34NEUN.svs,Neuron,Layer3,4995.4,1616.3,Layer3,45.11640499862515
A22-312CD34NEUN.svs,Neuron,Layer3,5112.0,1617.2,Layer3,80.93268808089826
A22-312CD34NEUN.svs,Neuron,Layer3,4776.5,1623.0,Layer3,19.980990966415934
A22-312CD34NEUN.svs,Neuron,Layer3,4972.4,1625.2,Layer3,30.623520372419566
A22-312CD34NEUN.svs,Neuron,Layer3,5156.4,1625.3,Layer3,107.9963425306612
A22-312CD34NEUN.svs,Neuron,Layer3,4822.3,1633.7,Layer3,32.88236609491511
A22-312CD34NEUN.svs,Neuron,Layer3,4931.8,1631.0,Layer3,44.41767666143752
A22-312CD34NEUN.svs,Neuron,Layer3,5091.9,1633.8,Layer3,56.19439473826523
A22-312CD34NEUN.svs,Neuron,Layer3,4623.2,1631.2,Layer3,67.68049940714081
A22-312CD34NEUN.svs,Neuron,Layer3,5108.8,1640.1,Layer3,61.30652493821521
A22-312CD34NEUN.svs,Neuron,Layer3,4632.1,1650.0,Layer3,50.301888632535594
A22-312CD34NEUN.svs,Neuron,Layer3,5187.8,1644.9,Layer3,109.4251342242718
A22-312CD34NEUN.svs,Neuron,Layer3,4831.3,1644.1,Layer3,42.044856998211195
A22-312CD34NEUN.svs,Neuron,Layer3,4848.6,1645.7,Layer3,35.81131106228809
A22-312CD34NEUN.svs,Neuron,Layer3,4890.2,1647.0,Layer3,21.349004660639462
A22-312CD34NEUN.svs,Neuron,Layer3,4802.0,1647.8,Layer3,15.726728839781131
A22-312CD34NEUN.svs,Neuron,Layer3,5097.2,1647.6,Layer3,47.87588119293451
A22-312CD34NEUN.svs,Neuron,Layer3,5001.0,1650.3,Layer3,27.94655613845792
A22-312CD34NEUN.svs,Neuron,Layer3,4958.0,1649.5,Layer3,16.824089871372262
A22-312CD34NEUN.svs,Neuron,Layer3,5219.3,1651.6,Layer3,78.54069009118793
A22-312CD34NEUN.svs,Neuron,Layer3,5154.0,1653.7,Layer3,93.50855575828322
A22-312CD34NEUN.svs,Neuron,Layer3,4744.6,1654.1,Layer3,47.88757667704587
A22-312CD34NEUN.svs,Neuron,Layer3,5064.6,1657.3,Layer3,26.009421369957458
A22-312CD34NEUN.svs,Neuron,Layer3,4599.3,1656.4,Layer3,47.13936783623605
A22-312CD34NEUN.svs,Neuron,Layer3,4946.3,1656.3,Layer3,24.382370680473084
A22-312CD34NEUN.svs,Neuron,Layer3,4956.4,1663.2,Layer3,12.757742747054008
A22-312CD34NEUN.svs,Neuron,Layer3,4926.1,1666.1,Layer3,15.839823231337107
A22-312CD34NEUN.svs,Neuron,Layer3,5095.2,1667.7,Layer3,33.72491660478904
A22-312CD34NEUN.svs,Neuron,Layer3,5109.8,1667.1,Layer3,47.35704804989434
A22-312CD34NEUN.svs,Neuron,Layer3,5054.8,1668.5,Layer3,18.146349495146364
A22-312CD34NEUN.svs,Neuron,Layer3,5123.0,1669.5,Layer3,59.32731242859378
A22-312CD34NEUN.svs,Neuron,Layer3,4761.3,1669.7,Layer3,42.561132503729056
A22-312CD34NEUN.svs,Neuron,Layer3,5239.0,1680.6,Layer3,51.34403568088544
A22-312CD34NEUN.svs,Neuron,Layer3,5012.6,1681.3,Layer3,24.352823244954937
A22-312CD34NEUN.svs,Neuron,Layer3,5185.1,1679.3,Layer3,105.18883020549282
A22-312CD34NEUN.svs,Neuron,Layer3,5126.0,1680.9,Layer3,60.747427929089945
A22-312CD34NEUN.svs,Neuron,Layer3,4798.2,1694.2,Layer3,56.83915903670642
A22-312CD34NEUN.svs,Neuron,Layer3,4783.9,1686.9,Layer3,49.24276596618036
A22-312CD34NEUN.svs,Neuron,Layer3,4746.4,1690.2,Layer3,64.13049196754952
A22-312CD34NEUN.svs,Neuron,Layer3,4841.9,1693.4,Layer3,67.18400107168407
A22-312CD34NEUN.svs,Neuron,Layer3,4872.2,1692.4,Layer3,44.092289575389664
A22-312CD34NEUN.svs,Neuron,Layer3,4574.9,1693.0,Layer3,45.37223820796148
A22-312CD34NEUN.svs,Neuron,Layer3,4756.1,1697.8,Layer3,68.17132828396421
A22-312CD34NEUN.svs,Neuron,Layer3,4881.3,1699.3,Layer3,41.22923719886149
A22-312CD34NEUN.svs,Neuron,Layer3,5105.2,1696.0,Layer3,41.87242529398043
A22-312CD34NEUN.svs,Neuron,Layer3,4989.6,1700.3,Layer3,15.538983235720437
A22-312CD34NEUN.svs,Neuron,Layer3,4933.3,1703.7,Layer3,40.35467754796215
A22-312CD34NEUN.svs,Neuron,Layer3,4592.7,1708.7,Layer3,28.9456387043021
A22-312CD34NEUN.svs,Neuron,Layer3,5040.0,1712.2,Layer3,38.4096342080996
A22-312CD34NEUN.svs,Neuron,Layer3,4879.0,1714.9,Layer3,35.320815392626194
A22-312CD34NEUN.svs,Neuron,Layer3,4508.6,1713.0,Layer3,27.821035207195
A22-312CD34NEUN.svs,Neuron,Layer3,5182.9,1716.2,Layer3,92.67318921888896
A22-312CD34NEUN.svs,Neuron,Layer3,5135.7,1718.7,Layer3,78.79923857500118
A22-312CD34NEUN.svs,Neuron,Layer3,4569.1,1723.4,Layer3,36.05551275463989
A22-312CD34NEUN.svs,Neuron,Layer3,4830.6,1726.9,Layer3,49.82218381404011
A22-312CD34NEUN.svs,Neuron,Layer3,4978.6,1726.3,Layer3,15.740711546814069
A22-312CD34NEUN.svs,Neuron,Layer3,4586.8,1733.7,Layer3,15.66460979405505
A22-312CD34NEUN.svs,Neuron,Layer3,5178.5,1731.8,Layer3,78.80406080907254
A22-312CD34NEUN.svs,Neuron,Layer3,4892.1,1735.9,Layer3,15.299999999999272
A22-312CD34NEUN.svs,Neuron,Layer3,4574.4,1740.0,Layer3,24.932909978581254
A22-312CD34NEUN.svs,Neuron,Layer3,5073.3,1745.3,Layer3,62.51399843235114
A22-312CD34NEUN.svs,Neuron,Layer3,5116.3,1743.0,Layer3,61.61371600544792
A22-312CD34NEUN.svs,Neuron,Layer3,4509.1,1742.7,Layer3,25.570490804831753
A22-312CD34NEUN.svs,Neuron,Layer3,4857.3,1743.8,Layer3,18.2332114560219
A22-312CD34NEUN.svs,Neuron,Layer3,4926.7,1746.3,Layer3,20.214846029589264
A22-312CD34NEUN.svs,Neuron,Layer3,5046.6,1752.3,Layer3,62.455183932160864
A22-312CD34NEUN.svs,Neuron,Layer3,4990.6,1752.1,Layer3,11.90000000000017
A22-312CD34NEUN.svs,Neuron,Layer3,5132.8,1750.1,Layer3,57.333149224510656
A22-312CD34NEUN.svs,Neuron,Layer3,5018.3,1749.1,Layer3,35.932436599819
A22-312CD34NEUN.svs,Neuron,Layer3,5023.0,1759.5,Layer3,38.12623768482801
A22-312CD34NEUN.svs,Neuron,Layer3,4495.9,1757.6,Layer3,37.33014867369287
A22-312CD34NEUN.svs,Neuron,Layer3,5111.8,1755.3,Layer3,49.40374479733287
A22-312CD34NEUN.svs,Neuron,Layer3,5164.3,1761.3,Layer3,59.77532935919296
A22-312CD34NEUN.svs,Neuron,Layer3,4821.4,1764.0,Layer3,52.87816184399826
A22-312CD34NEUN.svs,Neuron,Layer3,4990.4,1766.5,Layer3,6.661080993352114
A22-312CD34NEUN.svs,Neuron,Layer3,4759.0,1767.9,Layer3,73.89945872602851
A22-312CD34NEUN.svs,Neuron,Layer3,4887.6,1765.0,Layer3,18.885444130334818
A22-312CD34NEUN.svs,Neuron,Layer3,5056.3,1765.8,Layer3,70.36426649940988
A22-312CD34NEUN.svs,Neuron,Layer3,4623.4,1769.2,Layer3,22.05130381632763
A22-312CD34NEUN.svs,Neuron,Layer3,5100.7,1764.9,Layer3,42.19691931883169
A22-312CD34NEUN.svs,Neuron,Layer3,4875.5,1772.6,Layer3,19.84565443617295
A22-312CD34NEUN.svs,Neuron,Layer3,5112.5,1770.4,Layer3,34.29125252888829
A22-312CD34NEUN.svs,Neuron,Layer3,4543.2,1767.7,Layer3,40.100872808456415
A22-312CD34NEUN.svs,Neuron,Layer3,5135.0,1771.1,Layer3,39.01602234979881
A22-312CD34NEUN.svs,Neuron,Layer3,4557.8,1772.5,Layer3,31.927730893378556
A22-312CD34NEUN.svs,Neuron,Layer3,4919.1,1781.7,Layer3,14.356183336806241
A22-312CD34NEUN.svs,Neuron,Layer3,4781.1,1781.8,Layer3,96.43241156374755
A22-312CD34NEUN.svs,Neuron,Layer3,4574.9,1780.6,Layer3,25.590623282757033
A22-312CD34NEUN.svs,Neuron,Layer3,4470.4,1785.6,Layer3,25.738881094562043
A22-312CD34NEUN.svs,Neuron,Layer3,4724.7,1784.7,Layer3,62.219128891362615
A22-312CD34NEUN.svs,Neuron,Layer3,5070.9,1784.9,Layer3,48.30010351955806
A22-312CD34NEUN.svs,Neuron,Layer3,5031.4,1782.6,Layer3,50.526824558841675
A22-312CD34NEUN.svs,Neuron,Layer3,4841.0,1782.9,Layer3,43.93643135258055
A22-312CD34NEUN.svs,Neuron,Layer3,4804.0,1786.0,Layer3,76.61866613299951
A22-312CD34NEUN.svs,Neuron,Layer3,5153.2,1785.5,Layer3,42.708898370245784
A22-312CD34NEUN.svs,Neuron,Layer3,5002.7,1787.8,Layer3,30.794967121268304
A22-312CD34NEUN.svs,Neuron,Layer3,4942.5,1794.8,Layer3,16.640012019226575
A22-312CD34NEUN.svs,Neuron,Layer3,5160.5,1793.7,Layer3,44.70178967334543
A22-312CD34NEUN.svs,Neuron,Layer3,4841.5,1794.1,Layer3,51.92301994298876
A22-312CD34NEUN.svs,Neuron,Layer3,4554.2,1795.0,Layer3,13.238202294873922
A22-312CD34NEUN.svs,Neuron,Layer3,4852.9,1795.0,Layer3,46.69528884159538
A22-312CD34NEUN.svs,Neuron,Layer3,4863.7,1803.4,Layer3,51.36740211457077
A22-312CD34NEUN.svs,Neuron,Layer3,5082.9,1802.6,Layer3,32.16224494652112
A22-312CD34NEUN.svs,Neuron,Layer3,4497.6,1805.5,Layer3,11.07248842853325
A22-312CD34NEUN.svs,Neuron,Layer3,4512.8,1809.8,Layer3,19.378596440403193
A22-312CD34NEUN.svs,Neuron,Layer3,5150.9,1812.9,Layer3,29.1343439946737
A22-312CD34NEUN.svs,Neuron,Layer3,4854.1,1816.0,Layer3,54.748972593099836
A22-312CD34NEUN.svs,Neuron,Layer3,4562.7,1817.3,Layer3,13.462912017836143
A22-312CD34NEUN.svs,Neuron,Layer3,4608.6,1820.7,Layer3,22.030206535573633
A22-312CD34NEUN.svs,Neuron,Layer3,4697.9,1822.6,Layer3,22.8473193175917
A22-312CD34NEUN.svs,Neuron,Layer3,4675.5,1826.2,Layer3,19.58162403887894
A22-312CD34NEUN.svs,Neuron,Layer3,4878.7,1825.0,Layer3,49.67293025381113
A22-312CD34NEUN.svs,Neuron,Layer3,4777.7,1825.9,Layer3,67.50562939488816
A22-312CD34NEUN.svs,Neuron,Layer3,5056.6,1826.4,Layer3,25.95553890790995
A22-312CD34NEUN.svs,Neuron,Layer3,4865.0,1827.1,Layer3,49.92884937588678
A22-312CD34NEUN.svs,Neuron,Layer3,4969.5,1830.1,Layer3,23.04886114323222
A22-312CD34NEUN.svs,Neuron,Layer3,4472.1,1826.0,Layer3,38.26878623630441
A22-312CD34NEUN.svs,Neuron,Layer3,5155.9,1826.8,Layer3,31.940100187694874
A22-312CD34NEUN.svs,Neuron,Layer3,4433.4,1828.3,Layer3,37.13071504832577
A22-312CD34NEUN.svs,Neuron,Layer3,4504.4,1831.2,Layer3,31.91755003129221
A22-312CD34NEUN.svs,Neuron,Layer3,4929.5,1824.9,Layer3,20.102238681301284
A22-312CD34NEUN.svs,Neuron,Layer3,5007.0,1829.8,Layer3,34.175576074149525
A22-312CD34NEUN.svs,Neuron,Layer3,4936.6,1832.1,Layer3,28.285155117128234
A22-312CD34NEUN.svs,Neuron,Layer3,4823.3,1834.6,Layer3,35.28809997718778
A22-312CD34NEUN.svs,Neuron,Layer3,5079.9,1835.8,Layer3,42.08289438715024
A22-312CD34NEUN.svs,Neuron,Layer3,4811.5,1835.6,Layer3,40.180716768121606
A22-312CD34NEUN.svs,Neuron,Layer3,4629.3,1837.0,Layer3,46.92302206806423
A22-312CD34NEUN.svs,Neuron,Layer3,4944.0,1840.3,Layer3,35.06337120129784
A22-312CD34NEUN.svs,Neuron,Layer3,5000.8,1839.0,Layer3,37.490932237008465
A22-312CD34NEUN.svs,Neuron,Layer3,4703.5,1841.7,Layer3,17.01440566108614
A22-312CD34NEUN.svs,Neuron,Layer3,4419.8,1846.1,Layer3,14.782760229402262
A22-312CD34NEUN.svs,Neuron,Layer3,4723.0,1847.7,Layer3,36.88278731332543
A22-312CD34NEUN.svs,Neuron,Layer3,4851.8,1845.3,Layer3,27.44612905311053
A22-312CD34NEUN.svs,Neuron,Layer3,4807.0,1852.0,Layer3,30.579241324794122
A22-312CD34NEUN.svs,Neuron,Layer3,4901.6,1848.8,Layer3,23.501702066020798
A22-312CD34NEUN.svs,Neuron,Layer3,4960.6,1851.5,Layer3,42.40424507051161
A22-312CD34NEUN.svs,Neuron,Layer3,4529.3,1853.6,Layer3,39.167588641630644
A22-312CD34NEUN.svs,Neuron,Layer3,4988.8,1855.8,Layer3,41.62703448481541
A22-312CD34NEUN.svs,Neuron,Layer3,4856.1,1860.5,Layer3,21.505813167606707
