Image,Class,Parent,X,Y,Layer,Nearest_Distance
A22-312CD34NEUN.svs,Neuron,Layer6,5807.8,2414.4,Layer6,52.495809356557274
A22-312CD34NEUN.svs,Neuron,Layer6,6051.0,2416.6,Layer6,58.891850030373625
A22-312CD34NEUN.svs,Neuron,Layer6,5906.4,2418.7,Layer6,23.781084920583506
A22-312CD34NEUN.svs,Neuron,Layer6,5967.9,2420.1,Layer6,16.36245702820927
A22-312CD34NEUN.svs,Neuron,Layer6,5848.4,2419.4,Layer6,36.18355980276125
A22-312CD34NEUN.svs,Neuron,Layer6,6015.2,2421.7,Layer6,28.494560884491502
A22-312CD34NEUN.svs,Neuron,Layer6,5761.4,2424.1,Layer6,24.42334948364002
A22-312CD34NEUN.svs,Neuron,Layer6,6001.0,2426.1,Layer6,24.226019070412672
A22-312CD34NEUN.svs,Neuron,Layer6,5800.0,2424.6,Layer6,40.09401451588504
A22-312CD34NEUN.svs,Neuron,Layer6,5915.4,2428.9,Layer6,31.599050618649922
A22-312CD34NEUN.svs,Neuron,Layer6,5939.9,2432.9,Layer6,15.795252451290683
A22-312CD34NEUN.svs,Neuron,Layer6,5927.6,2440.5,Layer6,30.140006635698846
A22-312CD34NEUN.svs,Neuron,Layer6,5846.8,2433.7,Layer6,37.811373950174776
A22-312CD34NEUN.svs,Neuron,Layer6,5865.6,2435.1,Layer6,20.2627737489212
A22-312CD34NEUN.svs,Neuron,Layer6,5735.7,2435.7,Layer6,20.779316639388956
A22-312CD34NEUN.svs,Neuron,Layer6,5811.7,2436.5,Layer6,45.815390427234945
A22-312CD34NEUN.svs,Neuron,Layer6,6054.5,2436.3,Layer6,69.32193015200914
A22-312CD34NEUN.svs,Neuron,Layer6,5876.2,2444.7,Layer6,19.853966858035882
A22-312CD34NEUN.svs,Neuron,Layer6,5991.0,2438.8,Layer6,35.901671270290635
A22-312CD34NEUN.svs,Neuron,Layer6,5958.2,2439.9,Layer6,18.66815470259447
A22-312CD34NEUN.svs,Neuron,Layer6,6001.6,2448.1,Layer6,45.78667928557388
A22-312CD34NEUN.svs,Neuron,Layer6,5967.3,2450.4,Layer6,32.05245700410518
A22-312CD34NEUN.svs,Neuron,Layer6,6053.1,2456.1,Layer6,54.75591292271529
A22-312CD34NEUN.svs,Neuron,Layer6,6038.7,2457.2,Layer6,60.24250990787161
A22-312CD34NEUN.svs,Neuron,Layer6,6015.9,2458.6,Layer6,54.62023434589048
A22-312CD34NEUN.svs,Neuron,Layer6,5744.5,2455.6,Layer6,24.097302753627925
A22-312CD34NEUN.svs,Neuron,Layer6,5731.8,2458.3,Layer6,37.02026472082554
A22-312CD34NEUN.svs,Neuron,Layer6,5855.6,2457.0,Layer6,41.68033109273429
A22-312CD34NEUN.svs,Neuron,Layer6,5866.2,2456.9,Layer6,35.26386252241795
A22-312CD34NEUN.svs,Neuron,Layer6,5834.4,2464.5,Layer6,62.46487012713621
A22-312CD34NEUN.svs,Neuron,Layer6,5942.8,2459.8,Layer6,38.44437540135098
A22-312CD34NEUN.svs,Neuron,Layer6,5819.9,2465.0,Layer6,55.34076255347351
A22-312CD34NEUN.svs,Neuron,Layer6,5997.0,2462.0,Layer6,49.78292880094543
A22-312CD34NEUN.svs,Neuron,Layer6,5652.6,2466.9,Layer6,76.02585086666245
A22-312CD34NEUN.svs,Neuron,Layer6,5986.2,2468.5,Layer6,45.91524801196234
A22-312CD34NEUN.svs,Neuron,Layer6,5844.8,2469.1,Layer6,53.54568143183926
A22-312CD34NEUN.svs,Neuron,Layer6,5917.1,2477.3,Layer6,29.788084866267937
A22-312CD34NEUN.svs,Neuron,Layer6,6004.6,2475.9,Layer6,35.67422038391301
A22-312CD34NEUN.svs,Neuron,Layer6,5630.0,2474.7,Layer6,55.78216560873195
A22-312CD34NEUN.svs,Neuron,Layer6,5849.6,2479.3,Layer6,42.52646234992965
A22-312CD34NEUN.svs,Neuron,Layer6,5705.6,2484.7,Layer6,46.52074805933393
A22-312CD34NEUN.svs,Neuron,Layer6,5661.2,2485.1,Layer6,69.7975644274215
A22-312CD34NEUN.svs,Neuron,Layer6,5946.6,2482.2,Layer6,29.628533544541334
A22-312CD34NEUN.svs,Neuron,Layer6,5931.9,2487.1,Layer6,18.46104005737476
A22-312CD34NEUN.svs,Neuron,Layer6,5785.6,2488.0,Layer6,44.16933325283496
A22-312CD34NEUN.svs,Neuron,Layer6,5889.4,2493.9,Layer6,22.668480319597645
A22-312CD34NEUN.svs,Neuron,Layer6,5844.1,2490.4,Layer6,38.99794866400011
A22-312CD34NEUN.svs,Neuron,Layer6,5999.4,2493.1,Layer6,18.627130750601566
A22-312CD34NEUN.svs,Neuron,Layer6,5923.0,2494.4,Layer6,11.727318534089447
A22-312CD34NEUN.svs,Neuron,Layer6,5949.4,2493.9,Layer6,24.331050121192312
A22-312CD34NEUN.svs,Neuron,Layer6,5802.2,2495.0,Layer6,58.70136284618916
A22-312CD34NEUN.svs,Neuron,Layer6,5904.2,2497.9,Layer6,24.673872821266112
A22-312CD34NEUN.svs,Neuron,Layer6,5704.4,2499.2,Layer6,32.733010860598014
A22-312CD34NEUN.svs,Neuron,Layer6,5618.2,2500.1,Layer6,28.29858653713974
A22-312CD34NEUN.svs,Neuron,Layer6,5852.2,2499.7,Layer6,27.241512439657686
A22-312CD34NEUN.svs,Neuron,Layer6,5665.4,2499.3,Layer6,57.951876587389705
A22-312CD34NEUN.svs,Neuron,Layer6,5760.5,2500.9,Layer6,46.58755198548174
A22-312CD34NEUN.svs,Neuron,Layer6,5645.9,2499.3,Layer6,51.210350516276854
A22-312CD34NEUN.svs,Neuron,Layer6,5806.3,2503.5,Layer6,67.99624989659341
A22-312CD34NEUN.svs,Neuron,Layer6,5755.2,2509.8,Layer6,36.343087375730214
A22-312CD34NEUN.svs,Neuron,Layer6,5645.6,2510.8,Layer6,47.05613668800288
A22-312CD34NEUN.svs,Neuron,Layer6,5680.7,2506.7,Layer6,41.117514516323055
A22-312CD34NEUN.svs,Neuron,Layer6,5836.2,2516.8,Layer6,40.3406742630813
A22-312CD34NEUN.svs,Neuron,Layer6,5805.8,2517.9,Layer6,68.72648688824391
A22-312CD34NEUN.svs,Neuron,Layer6,6050.4,2512.1,Layer6,21.77016306783226
A22-312CD34NEUN.svs,Neuron,Layer6,5684.9,2519.9,Layer6,31.218744369369375
A22-312CD34NEUN.svs,Neuron,Layer6,5628.8,2521.6,Layer6,29.0
A22-312CD34NEUN.svs,Neuron,Layer6,5968.0,2522.2,Layer6,17.67257762750001
A22-312CD34NEUN.svs,Neuron,Layer6,5789.9,2523.5,Layer6,51.892966768146174
A22-312CD34NEUN.svs,Neuron,Layer6,5748.2,2526.7,Layer6,18.061284561182056
A22-312CD34NEUN.svs,Neuron,Layer6,6005.6,2530.0,Layer6,18.690371852908868
A22-312CD34NEUN.svs,Neuron,Layer6,5768.4,2531.8,Layer6,28.86693610343767
A22-312CD34NEUN.svs,Neuron,Layer6,5840.0,2534.1,Layer6,42.29160673230571
A22-312CD34NEUN.svs,Neuron,Layer6,5809.8,2538.6,Layer6,67.89182572298358
A22-312CD34NEUN.svs,Neuron,Layer6,6023.8,2536.5,Layer6,31.305750270516988
A22-312CD34NEUN.svs,Neuron,Layer6,5976.4,2543.8,Layer6,22.014540649307527
A22-312CD34NEUN.svs,Neuron,Layer6,5643.7,2548.1,Layer6,47.20762650250469
A22-312CD34NEUN.svs,Neuron,Layer6,5905.7,2549.2,Layer6,47.10201694195227
A22-312CD34NEUN.svs,Neuron,Layer6,5703.9,2553.4,Layer6,25.24202844463993
A22-312CD34NEUN.svs,Neuron,Layer6,5794.3,2553.2,Layer6,53.05742172401502
A22-312CD34NEUN.svs,Neuron,Layer6,5969.2,2555.8,Layer6,35.95775298875081
A22-312CD34NEUN.svs,Neuron,Layer6,5745.1,2562.3,Layer6,18.84038216172946
A22-312CD34NEUN.svs,Neuron,Layer6,5731.4,2563.1,Layer6,22.155134844997427
A22-312CD34NEUN.svs,Neuron,Layer6,5981.2,2559.1,Layer6,35.57316404257549
A22-312CD34NEUN.svs,Neuron,Layer6,5897.9,2560.7,Layer6,40.76199210048524
A22-312CD34NEUN.svs,Neuron,Layer6,5809.1,2561.3,Layer6,69.2730827955564
A22-312CD34NEUN.svs,Neuron,Layer6,5797.3,2566.8,Layer6,59.838532736022174
A22-312CD34NEUN.svs,Neuron,Layer6,5964.6,2569.7,Layer6,50.47583580288658
A22-312CD34NEUN.svs,Neuron,Layer6,5921.2,2571.1,Layer6,28.392428568194248
A22-312CD34NEUN.svs,Neuron,Layer6,5832.4,2575.2,Layer6,76.62277729239533
A22-312CD34NEUN.svs,Neuron,Layer6,5974.3,2576.0,Layer6,53.40908162475728
A22-312CD34NEUN.svs,Neuron,Layer6,5562.4,2574.1,Layer6,54.74495410537871
A22-312CD34NEUN.svs,Neuron,Layer6,5719.8,2575.4,Layer6,21.397429752192032
A22-312CD34NEUN.svs,Neuron,Layer6,5633.7,2574.7,Layer6,19.670282153543017
A22-312CD34NEUN.svs,Neuron,Layer6,5818.7,2576.7,Layer6,83.40599498836949
A22-312CD34NEUN.svs,Neuron,Layer6,5885.8,2580.8,Layer6,32.734080100103114
A22-312CD34NEUN.svs,Neuron,Layer6,5937.5,2580.0,Layer6,30.321114755233207
A22-312CD34NEUN.svs,Neuron,Layer6,5780.7,2580.4,Layer6,53.26208782989997
A22-312CD34NEUN.svs,Neuron,Layer6,5635.3,2583.3,Layer6,16.0822883943796
A22-312CD34NEUN.svs,Neuron,Layer6,5926.6,2588.0,Layer6,16.804761230080633
A22-312CD34NEUN.svs,Neuron,Layer6,5753.9,2594.5,Layer6,52.152468781448896
A22-312CD34NEUN.svs,Neuron,Layer6,5941.8,2593.2,Layer6,28.87213189219033
A22-312CD34NEUN.svs,Neuron,Layer6,5879.5,2593.5,Layer6,34.08518739863371
A22-312CD34NEUN.svs,Neuron,Layer6,5740.3,2590.9,Layer6,43.562024746331325
A22-312CD34NEUN.svs,Neuron,Layer6,5840.2,2594.8,Layer6,67.7976400769232
A22-312CD34NEUN.svs,Neuron,Layer6,5734.0,2602.4,Layer6,42.82487594844812
A22-312CD34NEUN.svs,Neuron,Layer6,5703.7,2604.4,Layer6,26.59360825461618
A22-312CD34NEUN.svs,Neuron,Layer6,5497.1,2606.8,Layer6,87.14315807910543
A22-312CD34NEUN.svs,Neuron,Layer6,5874.2,2613.4,Layer6,29.099828178187117
A22-312CD34NEUN.svs,Neuron,Layer6,5844.9,2612.5,Layer6,57.32451482568393
A22-312CD34NEUN.svs,Neuron,Layer6,5567.7,2623.8,Layer6,14.657762448614383
A22-312CD34NEUN.svs,Neuron,Layer6,5494.4,2619.9,Layer6,88.05367681136373
A22-312CD34NEUN.svs,Neuron,Layer6,5839.3,2624.5,Layer6,61.50398361081987
A22-312CD34NEUN.svs,Neuron,Layer6,5957.6,2625.6,Layer6,51.36321641019039
A22-312CD34NEUN.svs,Neuron,Layer6,5720.8,2626.5,Layer6,44.28238927609911
A22-312CD34NEUN.svs,Neuron,Layer6,5625.9,2635.9,Layer6,44.91770252361486
A22-312CD34NEUN.svs,Neuron,Layer6,5521.5,2634.4,Layer6,61.50715405544322
A22-312CD34NEUN.svs,Neuron,Layer6,5509.8,2637.4,Layer6,73.53597758920462
A22-312CD34NEUN.svs,Neuron,Layer6,5818.0,2634.9,Layer6,76.06766724436858
A22-312CD34NEUN.svs,Neuron,Layer6,5859.0,2634.6,Layer6,42.843902716722916
A22-312CD34NEUN.svs,Neuron,Layer6,5654.8,2635.1,Layer6,42.464337979061945
A22-312CD34NEUN.svs,Neuron,Layer6,5641.4,2639.0,Layer6,43.00848753443874
A22-312CD34NEUN.svs,Neuron,Layer6,5746.8,2638.7,Layer6,23.500851048419502
A22-312CD34NEUN.svs,Neuron,Layer6,5467.2,2638.8,Layer6,114.55932960697675
A22-312CD34NEUN.svs,Neuron,Layer6,5862.3,2644.2,Layer6,42.933087473416116
A22-312CD34NEUN.svs,Neuron,Layer6,5658.2,2649.8,Layer6,29.861011369342155
A22-312CD34NEUN.svs,Neuron,Layer6,5572.9,2645.8,Layer6,22.734335266288777
A22-312CD34NEUN.svs,Neuron,Layer6,5583.5,2649.6,Layer6,24.529370150902768
A22-312CD34NEUN.svs,Neuron,Layer6,5639.3,2653.1,Layer6,28.77585793681906
A22-312CD34NEUN.svs,Neuron,Layer6,5765.6,2662.3,Layer6,18.600268815262147
A22-312CD34NEUN.svs,Neuron,Layer6,5660.9,2662.6,Layer6,21.360009363293827
A22-312CD34NEUN.svs,Neuron,Layer6,5704.7,2663.1,Layer6,23.94034252052398
A22-312CD34NEUN.svs,Neuron,Layer6,5497.5,2665.0,Layer6,87.21037782282558
A22-312CD34NEUN.svs,Neuron,Layer6,5751.6,2670.8,Layer6,9.75294827218978
A22-312CD34NEUN.svs,Neuron,Layer6,5454.1,2673.2,Layer6,85.1009400653129
A22-312CD34NEUN.svs,Neuron,Layer6,5596.9,2675.7,Layer6,36.615433904298506
A22-312CD34NEUN.svs,Neuron,Layer6,5678.2,2676.7,Layer6,8.70919054792105
A22-312CD34NEUN.svs,Neuron,Layer6,5726.9,2683.6,Layer6,16.456001944579942
A22-312CD34NEUN.svs,Neuron,Layer6,5581.2,2678.9,Layer6,51.95093839383515
A22-312CD34NEUN.svs,Neuron,Layer6,5774.7,2682.7,Layer6,32.6171733907153
A22-312CD34NEUN.svs,Neuron,Layer6,5616.4,2685.4,Layer6,17.22004645754554
A22-312CD34NEUN.svs,Neuron,Layer6,5793.7,2694.1,Layer6,51.614435965144104
A22-312CD34NEUN.svs,Neuron,Layer6,5588.3,2698.1,Layer6,37.07424982383331
A22-312CD34NEUN.svs,Neuron,Layer6,5776.1,2694.9,Layer6,34.24456161202845
A22-312CD34NEUN.svs,Neuron,Layer6,5444.9,2693.7,Layer6,71.70564831308637
A22-312CD34NEUN.svs,Neuron,Layer6,5879.3,2700.1,Layer6,27.699097458220724
A22-312CD34NEUN.svs,Neuron,Layer6,5574.8,2704.4,Layer6,44.02363001843445
A22-312CD34NEUN.svs,Neuron,Layer6,5664.9,2705.7,Layer6,40.126923629902805
A22-312CD34NEUN.svs,Neuron,Layer6,5451.3,2704.9,Layer6,58.904159445661875
A22-312CD34NEUN.svs,Neuron,Layer6,5627.1,2712.3,Layer6,18.672439583514272
A22-312CD34NEUN.svs,Neuron,Layer6,5886.9,2712.3,Layer6,14.61232356608615
A22-312CD34NEUN.svs,Neuron,Layer6,5518.2,2710.7,Layer6,44.28114722994462
A22-312CD34NEUN.svs,Neuron,Layer6,5717.9,2715.9,Layer6,26.936406590337523
A22-312CD34NEUN.svs,Neuron,Layer6,5467.8,2719.1,Layer6,37.84983487414424
A22-312CD34NEUN.svs,Neuron,Layer6,5774.4,2731.7,Layer6,16.62077013859487
A22-312CD34NEUN.svs,Neuron,Layer6,6023.6,2728.0,Layer6,53.96267228371813
A22-312CD34NEUN.svs,Neuron,Layer6,5803.0,2731.4,Layer6,30.81720298794125
A22-312CD34NEUN.svs,Neuron,Layer6,5913.9,2733.8,Layer6,28.44942881676135
A22-312CD34NEUN.svs,Neuron,Layer6,5393.8,2734.4,Layer6,77.83399000436737
A22-312CD34NEUN.svs,Neuron,Layer6,5631.8,2737.2,Layer6,21.799999999999848
A22-312CD34NEUN.svs,Neuron,Layer6,5438.5,2736.4,Layer6,51.016957964974516
A22-312CD34NEUN.svs,Neuron,Layer6,5503.1,2738.9,Layer6,20.34944716693829
A22-312CD34NEUN.svs,Neuron,Layer6,5813.4,2740.0,Layer6,33.1556933270897
A22-312CD34NEUN.svs,Neuron,Layer6,5478.8,2743.6,Layer6,11.599999999999737
A22-312CD34NEUN.svs,Neuron,Layer6,5647.2,2740.7,Layer6,37.002837729016996
A22-312CD34NEUN.svs,Neuron,Layer6,5584.8,2744.2,Layer6,34.502753513306885
A22-312CD34NEUN.svs,Neuron,Layer6,6019.7,2747.6,Layer6,52.39895037116691
A22-312CD34NEUN.svs,Neuron,Layer6,5595.9,2747.4,Layer6,28.39242856819469
A22-312CD34NEUN.svs,Neuron,Layer6,5649.2,2750.4,Layer6,37.16826603434684
A22-312CD34NEUN.svs,Neuron,Layer6,5815.8,2749.2,Layer6,26.16295090390226
A22-312CD34NEUN.svs,Neuron,Layer6,5498.0,2754.5,Layer6,11.18257573191456
A22-312CD34NEUN.svs,Neuron,Layer6,5473.8,2759.8,Layer6,15.709869509324218
A22-312CD34NEUN.svs,Neuron,Layer6,5376.6,2757.4,Layer6,58.16605539315839
A22-312CD34NEUN.svs,Neuron,Layer6,5573.4,2763.5,Layer6,35.571055649220696
A22-312CD34NEUN.svs,Neuron,Layer6,5786.7,2767.9,Layer6,22.004544985070623
A22-312CD34NEUN.svs,Neuron,Layer6,5457.3,2765.1,Layer6,32.80640181427976
A22-312CD34NEUN.svs,Neuron,Layer6,5554.0,2766.9,Layer6,22.389729788454286
A22-312CD34NEUN.svs,Neuron,Layer6,5385.3,2775.3,Layer6,38.44801685392859
A22-312CD34NEUN.svs,Neuron,Layer6,5643.3,2773.9,Layer6,37.246476343406776
A22-312CD34NEUN.svs,Neuron,Layer6,5561.0,2776.2,Layer6,34.02601945570449
A22-312CD34NEUN.svs,Neuron,Layer6,5548.8,2780.1,Layer6,32.42745750132127
A22-312CD34NEUN.svs,Neuron,Layer6,6054.2,2782.4,Layer6,45.68106828873389
A22-312CD34NEUN.svs,Neuron,Layer6,5909.5,2784.0,Layer6,34.71743078051717
A22-312CD34NEUN.svs,Neuron,Layer6,5486.9,2782.6,Layer6,31.001451578918044
A22-312CD34NEUN.svs,Neuron,Layer6,5574.2,2789.1,Layer6,52.30544904692019
A22-312CD34NEUN.svs,Neuron,Layer6,5438.2,2788.8,Layer6,48.166066893612324
A22-312CD34NEUN.svs,Neuron,Layer6,5723.3,2794.8,Layer6,49.25494898992446
A22-312CD34NEUN.svs,Neuron,Layer6,5855.0,2789.4,Layer6,32.7136057321722
A22-312CD34NEUN.svs,Neuron,Layer6,5616.9,2791.2,Layer6,66.08244850185255
A22-312CD34NEUN.svs,Neuron,Layer6,5488.4,2794.0,Layer6,42.41697773297866
A22-312CD34NEUN.svs,Neuron,Layer6,5359.6,2799.6,Layer6,37.776712403278346
A22-312CD34NEUN.svs,Neuron,Layer6,5504.8,2801.9,Layer6,47.776249329556904
A22-312CD34NEUN.svs,Neuron,Layer6,5522.9,2802.2,Layer6,46.59281060421248
A22-312CD34NEUN.svs,Neuron,Layer6,5473.8,2805.6,Layer6,41.014265810813036
A22-312CD34NEUN.svs,Neuron,Layer6,5909.4,2804.1,Layer6,53.06486596609828
A22-312CD34NEUN.svs,Neuron,Layer6,5584.1,2805.1,Layer6,54.167333329231404
A22-312CD34NEUN.svs,Neuron,Layer6,5842.6,2809.4,Layer6,20.600000000000364
A22-312CD34NEUN.svs,Neuron,Layer6,5663.4,2809.9,Layer6,42.819271362320194
A22-312CD34NEUN.svs,Neuron,Layer6,5685.2,2812.1,Layer6,41.776668129471524
A22-312CD34NEUN.svs,Neuron,Layer6,6026.0,2810.0,Layer6,17.72004514666915
A22-312CD34NEUN.svs,Neuron,Layer6,5808.2,2815.7,Layer6,15.17003625572469
A22-312CD34NEUN.svs,Neuron,Layer6,5673.6,2816.0,Layer6,44.43894688221136
A22-312CD34NEUN.svs,Neuron,Layer6,5493.2,2821.9,Layer6,31.752952618614685
A22-312CD34NEUN.svs,Neuron,Layer6,5512.9,2818.1,Layer6,31.641270518106616
A22-312CD34NEUN.svs,Neuron,Layer6,5372.4,2822.0,Layer6,13.944174410842868
A22-312CD34NEUN.svs,Neuron,Layer6,5583.0,2827.6,Layer6,40.63151486223508
A22-312CD34NEUN.svs,Neuron,Layer6,5513.8,2827.6,Layer6,22.419857269840183
A22-312CD34NEUN.svs,Neuron,Layer6,5663.6,2825.5,Layer6,38.327144427937675
A22-312CD34NEUN.svs,Neuron,Layer6,5782.9,2825.9,Layer6,42.43889725240311
A22-312CD34NEUN.svs,Neuron,Layer6,5526.8,2830.6,Layer6,22.35441790787633
A22-312CD34NEUN.svs,Neuron,Layer6,5674.9,2831.8,Layer6,28.65257405539682
A22-312CD34NEUN.svs,Neuron,Layer6,5358.9,2826.8,Layer6,14.603081866510234
A22-312CD34NEUN.svs,Neuron,Layer6,5349.2,2833.4,Layer6,21.335416564951167
A22-312CD34NEUN.svs,Neuron,Layer6,5614.7,2832.6,Layer6,70.07603013870026
A22-312CD34NEUN.svs,Neuron,Layer6,5664.8,2839.9,Layer6,25.426167623139637
A22-312CD34NEUN.svs,Neuron,Layer6,5498.5,2841.5,Layer6,13.120975573485092
A22-312CD34NEUN.svs,Neuron,Layer6,5358.5,2844.7,Layer6,14.860013458943598
A22-312CD34NEUN.svs,Neuron,Layer6,5601.5,2843.3,Layer6,56.10080213330324
A22-312CD34NEUN.svs,Neuron,Layer6,5613.4,2847.6,Layer6,68.15541064361655
A22-312CD34NEUN.svs,Neuron,Layer6,5703.6,2851.1,Layer6,24.719425559669062
A22-312CD34NEUN.svs,Neuron,Layer6,5627.7,2854.1,Layer6,53.11760536771233
A22-312CD34NEUN.svs,Neuron,Layer6,5410.6,2849.9,Layer6,40.3923260038342
A22-312CD34NEUN.svs,Neuron,Layer6,5556.6,2850.3,Layer6,13.368993978606579
A22-312CD34NEUN.svs,Neuron,Layer6,5422.8,2855.0,Layer6,34.632499187901026
A22-312CD34NEUN.svs,Neuron,Layer6,5588.2,2855.0,Layer6,44.450421820270904
A22-312CD34NEUN.svs,Neuron,Layer6,5519.1,2857.8,Layer6,12.034118164617826
A22-312CD34NEUN.svs,Neuron,Layer6,5368.5,2854.9,Layer6,19.194269978303293
A22-312CD34NEUN.svs,Neuron,Layer6,5565.4,2862.4,Layer6,27.863237428554555
A22-312CD34NEUN.svs,Neuron,Layer6,5371.2,2864.7,Layer6,28.911070543997145
A22-312CD34NEUN.svs,Neuron,Layer6,5579.6,2865.6,Layer6,40.992682273791814
A22-312CD34NEUN.svs,Neuron,Layer6,5444.9,2867.9,Layer6,27.763465201591906
A22-312CD34NEUN.svs,Neuron,Layer6,5467.6,2868.2,Layer6,29.11580326901542
A22-312CD34NEUN.svs,Neuron,Layer6,5710.4,2866.3,Layer6,30.577279146450874
A22-312CD34NEUN.svs,Neuron,Layer6,5535.4,2864.7,Layer6,8.4403791384035
A22-312CD34NEUN.svs,Neuron,Layer6,5617.9,2867.5,Layer6,63.0596542965472
A22-312CD34NEUN.svs,Neuron,Layer6,5511.6,2875.9,Layer6,18.1107702762745
A22-312CD34NEUN.svs,Neuron,Layer6,5745.3,2869.7,Layer6,65.53685985764055
A22-312CD34NEUN.svs,Neuron,Layer6,5599.3,2874.2,Layer6,62.278808594898855
A22-312CD34NEUN.svs,Neuron,Layer6,5623.9,2872.7,Layer6,58.029302942565444
A22-312CD34NEUN.svs,Neuron,Layer6,5548.2,2875.4,Layer6,22.730816087417644
A22-312CD34NEUN.svs,Neuron,Layer6,5786.4,2874.3,Layer6,25.72566811571666
A22-312CD34NEUN.svs,Neuron,Layer6,5589.8,2879.9,Layer6,57.731880274247565
A22-312CD34NEUN.svs,Neuron,Layer6,5532.6,2880.2,Layer6,14.539944979263364
A22-312CD34NEUN.svs,Neuron,Layer6,5580.1,2886.8,Layer6,55.87960271870288
A22-312CD34NEUN.svs,Neuron,Layer6,5685.9,2885.2,Layer6,25.869866640552715
